F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Class
0.04573059081961471,0.05589294433508465,0.022201538085598733,0.015090942382582233,0.008514404296745081,0.010604858398275683,0.011611938476385317,0.023864746093385854,0.045700073241490176,0.030715942382343816,0.014389038085717943,0.016296386718501338,0.015136718749769034,0.028625488280813214,0.040359497069696666,0.04156494140561577,0.21383666991861214,0.35986328124450895,0
0.00965881347641512,0.011535644531073981,0.005645751953038854,0.004974365234299098,0.003570556640570518,0.006011962890533265,0.006973266601456097,0.017120361327863765,0.03193664550732519,0.05578613281164878,0.015655517577886118,0.03486633300728049,0.009689331054539653,0.010253906249843538,0.012908935546678027,0.020401000976251207,0.6357116699121749,0.10729980468586274,0
0.007141113281141036,0.010482788085777546,0.004577636718680151,0.004089355468687602,0.003189086914013839,0.00646972656240128,0.008758544921741357,0.024459838866814274,0.04476928710869188,0.10993957519363497,0.02049255371062481,0.06237792968654819,0.011749267577945722,0.015686035156010653,0.01493835449195956,0.017868041991914857,0.5234374999920131,0.10957336425614056,0
0.03775024414004898,0.0382537841791038,0.020034790038756797,0.013046264648238432,0.010498046874839814,0.016418457030999475,0.020568847655936147,0.03402709960885579,0.04708862304615649,0.0753479003894753,0.02474975585899735,0.05905151367097395,0.020080566405943596,0.024337768554316137,0.02922058105424163,0.039611816405645574,0.18698120116902192,0.30293273925319014,0
0.006973266601456097,0.011413574218575844,0.0025634765624608846,0.0025939941405854192,0.0017547607421607248,0.0033874511718233117,0.004241943359310273,0.010101318359220866,0.016906738280992026,0.04364013671808411,0.009094238281111234,0.0373687744134923,0.0068511962889579595,0.00787353515612986,0.01089477539045876,0.015792846679446523,0.7424468994027338,0.06610107421774139,0
0.021591186523108048,0.018142700195035666,0.00625610351552954,0.0039062499999403958,0.002761840820270358,0.004516601562431083,0.004577636718680151,0.008590698242056417,0.010025024413909532,0.04470825195244281,0.0110626220701437,0.03781127929629805,0.007217407226452372,0.008178710937375204,0.013061523437300698,0.019378662109079306,0.6662292480367092,0.11198425292797877,0
0.044525146483695606,0.04812622070239066,0.03153991699170624,0.02600097656210326,0.022857666015276223,0.029052734374556695,0.03761291503848858,0.06294250488185207,0.09461975097511872,0.05850219726473233,0.030380249022973937,0.024887084960557755,0.02282714843715169,0.02642822265584674,0.03457641601509741,0.047546386718024504,0.05867004394441727,0.2989044189407516,0
0.001602172851538053,0.002502441406211816,0.0008239746093624273,0.0006866455078020227,0.0006713867187397555,0.0020904541015306023,0.0018920898437211292,0.03555297851508251,0.01499938964820863,0.05076599121016288,0.0494079589836211,0.039291381835337966,0.01654052734349761,0.0035095214843214495,0.020233154296566268,0.02044677734343801,0.7134399413953638,0.025543212890235246,0
0.009140014648298035,0.00727844238270144,0.0034637451171346477,0.00544738769522938,0.005310058593668975,0.0201263427731304,0.047042846678969685,0.10542297363120388,0.12185668945126563,0.1685333251927409,0.06864929199114,0.12339782714655462,0.02853393554643961,0.03408813476510486,0.0272827148433337,0.02140808105436084,0.10449218749840558,0.09852600097505912,0
0.008621215820180952,0.010421752929528478,0.007019042968642899,0.004867553710863228,0.00393676757806493,0.007583618163946784,0.011764526367007989,0.02325439453089517,0.03274536132762535,0.06591796874899418,0.019699096679386918,0.03977966308533051,0.013656616210729118,0.013153076171674301,0.01695251464817883,0.017669677734105382,0.6129455566312723,0.09001159667831404,0
0.006790161132708891,0.006652832031148487,0.005050659179610433,0.0051879882811708385,0.004714965820240556,0.007904052734254395,0.01170349121075892,0.02465820312462375,0.03431701660103887,0.04415893554620119,0.016830444335680688,0.02972412109329645,0.006668090820210754,0.009841918945162325,0.014328002929468873,0.013748168945102722,0.6836242675676938,0.07409667968636938,0
0.01866149902315275,0.021438598632485376,0.009811401367037792,0.008499145507682814,0.007095336913954234,0.011352539062326776,0.013961791991974462,0.0332336425776179,0.0636291503896541,0.07048034667861207,0.026702880858967548,0.04386901855401812,0.018920898437211293,0.018463134765343277,0.023712158202763185,0.029602050780798313,0.39857482909548075,0.18199157714566055,0
0.00938415527329431,0.010864257812334226,0.003921508789002663,0.004425048828057479,0.00312805175776477,0.006546020507712616,0.0069274902342692955,0.015930175781006927,0.02685546874959022,0.052886962889818014,0.015380859374765308,0.03256225585887814,0.009460449218605647,0.011337280273264508,0.017242431640361905,0.020233154296566268,0.6479644775291754,0.1049499511702736,0
0.007141113281141036,0.00857543945299415,0.0038757324218158615,0.004776000976489624,0.003845214843691327,0.006500244140525815,0.008010864257690264,0.017456054687233644,0.026214599608975,0.04994201660080045,0.014434814452904744,0.031188964843274096,0.0071563720702033035,0.011123657226392768,0.012786865234179889,0.012161254882626935,0.6850280761614224,0.08978271484238004,0
0.015060424804457698,0.01887512207002449,0.011657714843572118,0.009185791015484836,0.008377075195184677,0.015182495116955835,0.017227172851299637,0.038101196288481125,0.05462646484291647,0.08728027343616822,0.028076171874571596,0.051330566405466765,0.015090942382582233,0.014739990234150088,0.02685546874959022,0.030990600585464625,0.41575622557959363,0.1415863037087771,0
0.019607543945013316,0.03079223632765515,0.012863159179491225,0.010772705077960623,0.008377075195184677,0.019714355468449185,0.024688720702748284,0.0483856201164492,0.07786560058474937,0.10441589355309425,0.034286499022914335,0.05859374999910594,0.02442932128868974,0.02410888671838213,0.030181884765164466,0.03863525390566048,0.2100830078092944,0.22219848632473455,0
0.03031921386672487,0.033096313476057494,0.013885498046663126,0.01197814941387973,0.009155273437360303,0.016601562499746682,0.02255249023403088,0.0606994628896988,0.12756347656055356,0.08804321288928157,0.039672851561894644,0.03547668456977117,0.016601562499746682,0.022567749023093147,0.032989501952621625,0.032699584960438545,0.13250732421672812,0.2735900878864504,0
0.02938842773392657,0.02247619628871954,0.017593383788794048,0.013763427734164987,0.011215209960766371,0.017547607421607245,0.025039672851180427,0.04858398437425867,0.07533264160041302,0.11140441894361261,0.029525756835486975,0.049468994139870166,0.01979064941376052,0.01768493652316765,0.02270507812465355,0.023773193359012252,0.3003997802688538,0.1643066406224929,0
0.1010437011703332,0.06112670898344229,0.027587890624579045,0.014862060546648225,0.011795043945132522,0.012344360351374142,0.014739990234150088,0.023117065429334765,0.03497314453071636,0.02745056152301864,0.016418457030999475,0.0181274414059734,0.018203735351284736,0.02568054199179565,0.037658691405675376,0.04246520996028954,0.11286926269359027,0.3995361328064036,0
0.0059661865233464634,0.008010864257690264,0.003295898437449709,0.0029907226562043655,0.0016326904296625872,0.003219604492138373,0.003677368164006388,0.007781982421756257,0.01887512207002449,0.03469848632759555,0.009307861327982975,0.027709960937077182,0.006820678710833425,0.007888793945192128,0.010467529296715279,0.015960693359131462,0.7563476562384591,0.0753479003894753,0
0.024536132812125612,0.028198242187069733,0.013412475585732843,0.014633178710714217,0.010665893554524752,0.02291870117152529,0.028808593749560418,0.04779052734302078,0.0535430908194955,0.06706237792866422,0.04112243652281002,0.05183410644452158,0.02789306640582439,0.036636352538503475,0.046264648436794065,0.035125732421339026,0.19863891601259404,0.25091552733992134,0
0.018264770507533803,0.016494750976310812,0.005386352538980311,0.005355834960855777,0.0041503906249366705,0.008819580077990425,0.009948730468598196,0.022354125976221405,0.024841308593370956,0.06642150878804899,0.021179199218426835,0.0574951171866227,0.014312744140406607,0.017105102538801497,0.018646240234090485,0.02302551269496116,0.5526428222571924,0.11355590820139229,0
0.022994995116836628,0.026992797851150625,0.012313842773249607,0.01321411132792337,0.01197814941387973,0.024536132812125612,0.038314819335352863,0.07127380370984995,0.09294128417826934,0.10668945312337207,0.05162048339764984,0.06802368163958705,0.02891540527299629,0.028289794921443335,0.028015136718322526,0.029479980468300176,0.10963439941238963,0.2347717285120427,0
0.018051147460662064,0.03666687011662801,0.009048461913924432,0.005569458007727518,0.005386352538980311,0.0068511962889579595,0.008132934570188401,0.013793945312289523,0.02415466308556893,0.0455017089836807,0.010452270507653011,0.015274047851329438,0.007675170898320387,0.012969970702927096,0.013824462890414058,0.019531249999701978,0.3059692382765813,0.44114685057920616,0
0.002227783203091007,0.004241943359310273,0.0016479492187248545,0.002868652343706228,0.0022125244140287397,0.006439208984276746,0.0069274902342692955,0.02334594726526877,0.03488159179634275,0.10714721679524007,0.024002075194946258,0.055358886717905294,0.009048461913924432,0.009750366210788721,0.012451171874810011,0.010864257812334226,0.6264190673732541,0.06016540527251946,0
0.034011840819793526,0.03181457519482705,0.016815185546618424,0.012420654296685478,0.009857177734224593,0.01434326171853114,0.01795959472628846,0.04251098632747634,0.0756225585925961,0.05819702148348699,0.02388000488244812,0.03581237792914105,0.013076782226362965,0.018493652343467813,0.02534484863242577,0.025909423827729657,0.3114166259718107,0.23251342773082714,0
0.03633117675725813,0.04621887206960726,0.015060424804457698,0.010467529296715279,0.009017944335799898,0.011291503906077707,0.016296386718501338,0.032821655272936685,0.09791564941256843,0.05693054199131881,0.022216796874661,0.033325195311991504,0.015609741210699316,0.019393920898141574,0.02545166015586164,0.044525146483695606,0.24678039550404696,0.26034545898040246,0
0.04806518554614159,0.045013427733688154,0.02432250976525387,0.017608642577856316,0.013473510741981913,0.020935058593430558,0.02459716796837468,0.04492187499931455,0.06819152831927199,0.062423706053735,0.034957885741654086,0.0334167480463651,0.022949218749649825,0.027099609374586494,0.03605651855413732,0.04147338867124217,0.10780334472491757,0.32669067382314015,0
0.03474426269478235,0.025756835937106985,0.015563964843512515,0.01332092285135924,0.01078796386702289,0.01698303222630336,0.0201263427731304,0.04246520996028954,0.05410766601479939,0.06822204589739653,0.033660888671361376,0.047119140624281027,0.020599365234060682,0.024780273437121886,0.029464721679237908,0.02783203124957532,0.29618835448766806,0.2182769775357319,0
0.019531249999701978,0.01655578613255988,0.010665893554524752,0.0090637207029867,0.005935668945221929,0.009078979492048967,0.013488769531044179,0.02491760253868229,0.0362548828119468,0.04782104492114531,0.016525268554435348,0.03279113769481215,0.017288208007548704,0.02638244628865994,0.02735900878864504,0.027435302733956373,0.4898986816331498,0.16900634765367117,0
0.019622802734075583,0.025573730468359777,0.011642456054509852,0.011566162109198516,0.009902954101411393,0.020080566405943596,0.027847290038637586,0.05482482910072595,0.07443237304573926,0.10633850097493991,0.04687499999928475,0.06890869140519855,0.02778625488238852,0.0303497314448494,0.029266357421428434,0.030929565429215555,0.17399597167703254,0.23005676269180214,0
0.012603759765432683,0.01455688476540288,0.00695800781239383,0.00776672363269399,0.005508422851478448,0.010513305663902081,0.01240539550762321,0.02993774414016819,0.04832458496020013,0.06706237792866422,0.02185058593716659,0.03570556640570518,0.01089477539045876,0.015594482421637048,0.018096923827848863,0.020629882812185214,0.5123901367109316,0.1492004394508484,0
0.009963989257660462,0.017974853515350726,0.010452270507653011,0.010147094726407669,0.008316040038935608,0.020233154296566268,0.026824951171465685,0.05969238281158917,0.10879516601396493,0.16279602050532846,0.04393005371026718,0.05804443359286432,0.01774597167941672,0.015884399413820124,0.01597595214819373,0.02131652831998724,0.24859619140245676,0.14331054687281328,0
0.0030670166015157015,0.004425048828057479,0.0027160644530835566,0.0028991699218307624,0.0028839111327684953,0.005172729492108571,0.006546020507712616,0.013442993163857378,0.02287292480433849,0.04397583007745399,0.009582519531103784,0.027053833007399695,0.004623413085866953,0.006072998046782334,0.00727844238270144,0.009521484374854715,0.7810058593630829,0.04685974121022248,0
0.04275512695247261,0.032531738280753605,0.024032592773070793,0.013580322265417782,0.010055541992034065,0.019119262695020765,0.027481079101143176,0.042160034179044195,0.05091857910078555,0.0796661376940969,0.03758239746036404,0.047775268553958514,0.02711486816364876,0.03344726562448964,0.04655456542897714,0.040435791015008,0.18194580077847375,0.24284362792598202,0
0.03491210937446729,0.026306152343348602,0.021224975585613634,0.017196655273175102,0.01654052734349761,0.028350830077692405,0.03987121581970412,0.08030700683471212,0.11534118652167755,0.11195373534985423,0.04776000976489624,0.04600524902273552,0.0282592773433188,0.024993896483993625,0.029266357421428434,0.03068542480421928,0.09944152831879516,0.2015838623016116,0
0.0021209716796551366,0.0038604736327535944,0.0018157958984097934,0.0018920898437211292,0.001419067382790847,0.003280639648387442,0.004608154296804686,0.014328002929468873,0.024246215819942536,0.04304504394465569,0.012802124023242156,0.02659606933553168,0.006027221679595533,0.006866455078020227,0.009323120117045242,0.011856079101381593,0.7731018066288284,0.05281066894450668,0
0.06272888183498034,0.048736572264881345,0.03334045410105377,0.022674560546529016,0.018798828124713153,0.02297973632777436,0.02595520019491646,0.048782348632068144,0.06747436523334543,0.055358886717905294,0.030166625976102198,0.024612426757436946,0.020996093749679628,0.025054931640242695,0.030883789062028755,0.04309082031184249,0.07182312011609157,0.34654235839314973,0
0.027252197265209166,0.02859497070268868,0.016265869140376803,0.01623535156225227,0.00878906249986589,0.02482604980430869,0.028839111327684953,0.04348754882746144,0.06710815429585101,0.08609008788931138,0.03790283203067165,0.05207824706951786,0.03222656249950827,0.04006958007751359,0.04374694824151998,0.03324890136668016,0.20103454589536998,0.21220397948894953,0
0.028625488280813214,0.021499633788734443,0.014694213866963285,0.013687133788853653,0.011657714843572118,0.016143798827878666,0.02081298828093242,0.03930664062440023,0.05462646484291647,0.06980895995987231,0.02470397949181055,0.04809570312426612,0.015228271484142637,0.01731872558567324,0.02342224121058011,0.02868652343706228,0.36906433104905606,0.1826171874972135,0
0.0645599365224524,0.05081176757734968,0.024841308593370956,0.016204833984127736,0.013259887695110172,0.01730346679661097,0.019866943359071857,0.03215026855419693,0.05332946777262376,0.05117797851484409,0.024368286132440672,0.022781372069964886,0.018203735351284736,0.024871826171495488,0.03909301757752849,0.04954528808518151,0.0924530029282768,0.3851776122988102,0
0.022460937499657274,0.01957702636688878,0.01655578613255988,0.01542663574195211,0.013046264648238432,0.016921997070054293,0.0241241455074444,0.03976440429626825,0.05976867675690051,0.06300354003810114,0.023468017577766908,0.03762817382755084,0.014328002929468873,0.01504516601539543,0.01574707031225972,0.021820068359042055,0.43571472167303904,0.14559936523215333,0
0.02485656738243322,0.030029296874541794,0.0141296386716594,0.017196655273175102,0.01661682128880895,0.03350830078073871,0.03245544433544227,0.06854248046770413,0.06497192382713361,0.11035156249831618,0.07630920410039813,0.05296325683512935,0.026565551757407144,0.02659606933553168,0.033493041991676444,0.027603149413641313,0.07394409179574671,0.2698669433552572,0
0.05575561523352424,0.06024169921783079,0.03068542480421928,0.02282714843715169,0.019348144530954774,0.021499633788734443,0.028442382812066007,0.043457031249336905,0.06539916992087709,0.04943847656174563,0.027328491210520504,0.02351379394495371,0.022293090819972338,0.026275634765224067,0.03311157226511976,0.05108642578047049,0.06587219238180737,0.3534240722602322,0
0.024307250976191602,0.02325439453089517,0.011444091796700378,0.010940551757645562,0.009597778320166051,0.020523071288749344,0.026824951171465685,0.06510925292869402,0.0705566406239234,0.07768249511600217,0.06297302245997662,0.06266784667873126,0.026718139648029816,0.03385925292917085,0.04454040527275787,0.044067382811827586,0.14607238769308362,0.2388610839807303,0
0.031524658202643975,0.05575561523352424,0.016845703124742956,0.01402282714822353,0.011856079101381593,0.018035888671599797,0.02282714843715169,0.04217529296810646,0.08332824706904102,0.060775756835010145,0.02604675292929006,0.0425262451165386,0.022293090819972338,0.02578735351523152,0.025527954101172978,0.049850463866426845,0.0829162597643598,0.36790466308032377,0
0.017944335937226195,0.01994323730438319,0.009078979492048967,0.007888793945192128,0.006942749023331563,0.011032104492019164,0.01434326171853114,0.030822753905779685,0.05572509765539971,0.0668334960927302,0.025543212890235246,0.046371459960229934,0.017944335937226195,0.019531249999701978,0.019058227538771698,0.028625488280813214,0.422973632806046,0.17939758300507513,0
0.007858276367067592,0.014328002929468873,0.004013061523376266,0.0050354003905481665,0.0026245117187099535,0.008758544921741357,0.010955810546707828,0.02194213867154019,0.02674865722615435,0.04512023925712402,0.01936340332001704,0.04594421386648645,0.013488769531044179,0.028228759765194265,0.035903930663514654,0.03150939941358171,0.5190429687420801,0.15913391113038433,0
0.009948730468598196,0.015594482421637048,0.006988525390518364,0.0080871582030016,0.007125854492078769,0.015380859374765308,0.020416259765313475,0.04606628417898459,0.07815551757693245,0.0827789306627994,0.03813171386660566,0.0534973144523087,0.019165039062207567,0.018569946288779147,0.024169921874631198,0.026901245116777023,0.3897705078065526,0.1392517089822502,0
0.016143798827878666,0.022232055663723268,0.009140014648298035,0.013687133788853653,0.015609741210699316,0.037155151366620565,0.031311035155772236,0.08457946777214694,0.07188415527234064,0.16580200195059508,0.1026763915999958,0.06062316894438747,0.02388000488244812,0.018798828124713153,0.02432250976525387,0.02125549316373817,0.05999755859283452,0.22090148925444184,0
0.053680419921055905,0.04719543456959236,0.02064514160124748,0.015838623046633322,0.013015747070113897,0.015930175781006927,0.014816284179461422,0.02874755859331135,0.06124877929594042,0.07128906249891222,0.0131072998044875,0.0353698730463353,0.011947631835755194,0.01811218261691113,0.0232391357418329,0.05439758300698246,0.17335510253641734,0.32806396483874417,0
0.04060363769469294,0.032821655272936685,0.014160156249783935,0.009887695312349128,0.0078124999998807915,0.011260986327953172,0.013061523437300698,0.021636962890294847,0.04158020019467804,0.04719543456959236,0.019348144530954774,0.03559875488226931,0.016754150390369354,0.02066040039030975,0.0292816162104907,0.04133605956968177,0.31246948241710715,0.2845306396440959,0
0.04130554199155723,0.03570556640570518,0.017242431640361905,0.012649536132619484,0.008941650390488562,0.011581420898260782,0.013473510741981913,0.025222778319927634,0.03836059570253967,0.05015563964767219,0.020095825195005863,0.036804199218188414,0.015365600585703042,0.021377563476236306,0.0312347412104609,0.033218383788555635,0.30734252929218536,0.27992248534729125,0
0.002304077148402343,0.003189086914013839,0.0017395019530984574,0.0022430419921532743,0.0015258789062267172,0.0037231445311931895,0.004684448242116022,0.01597595214819373,0.034729003905720084,0.06518554687400535,0.01429748535134434,0.03068542480421928,0.006134033203031403,0.006881713867082494,0.0076599121092581195,0.009552001952979249,0.740859985340258,0.048629760741445476,0
0.007934570312378928,0.012222290038876003,0.005249023437419907,0.004837036132738694,0.0036926269530686553,0.007675170898320387,0.00938415527329431,0.024459838866814274,0.030334472655787138,0.06123352050687816,0.02372741699182545,0.03578186035101651,0.009902954101411393,0.012283325195125072,0.014587402343527416,0.015838623046633322,0.6032867431548571,0.11756896972476855,0
0.014404296874780209,0.016921997070054293,0.009262084960796172,0.007614135742071319,0.005538940429602983,0.009811401367037792,0.011993408202941997,0.02734374999958277,0.04989624023361365,0.06797790527240025,0.02232360839809687,0.04376220703058225,0.014648437499776484,0.021438598632485376,0.02064514160124748,0.025695800780857914,0.44947814940720404,0.18124389648160946,0
