F1,F2,F3,F4,F5,F6,Class
-1.4523123412602754,-0.3423431041731574,0.550109813053812,-0.02522450081880572,0.1339581589490882,-0.10275170414358709,0
5.655941171521981,0.03143501994106288,-0.00948724967612787,-0.3024377679869914,-0.17548047951379517,-0.6309781455197673,0
-0.5110651401264262,2.7948543389931735,-1.2328051405692577,-0.054862616107704265,-0.20090421897629648,-0.3478880602573394,0
4.117264498573825,-0.14770016979158535,0.2532738456378378,0.10130618031375549,0.037767095832677906,0.0804717494182679,0
1.0514575931521477,3.1518708801914683,-1.684281370488544,-0.16821695348605323,1.258469563799319,0.057370827102110465,0
-0.7367228588093966,1.6102902432579167,-1.324004095269641,-0.12393869492239414,-0.10056877891328768,-0.34841051164478043,0
-3.164498506869552,1.4349603242676336,0.21247022828873874,0.8890797185300282,-0.46695395406545387,-0.25066718734469645,0
-0.2672651581552957,3.313705523264073,-1.3617702799764917,-0.6328401249544626,0.4142015417118415,-0.39454252513224564,0
5.250709855209438,-0.17087106028218274,0.09923996446171392,0.1025243746506188,0.3630793608011854,-0.19923228254809106,0
-6.282139704485781,0.43543157792907167,1.5860993331100237,-0.9104312555394213,-0.10685205074048307,-0.1834746662105308,0
-2.1597892104897363,-0.9816706511062587,0.5281911437778923,-0.7094255952698973,-0.004742318390818518,0.29317661565390346,0
-3.5299837603079602,0.11730857082806466,-1.9465802991793362,-0.12322214204160731,-0.7431498881534021,0.06600857572691278,0
1.3285170253804732,1.1878651813390857,-0.7580352363451757,-0.22353878147183542,-0.23544957131024308,0.06860356989654318,0
-0.2672651581552957,3.313705523264073,-1.3617702799764917,-0.6328401249544626,0.4142015417118415,-0.39454252513224564,0
2.355132004352989,3.3479578673184,-1.086848197765136,-0.7773924205997371,1.0879068092035038,-0.2968293132778718,0
2.0979892688184516,0.4041224416595565,-0.5031084416713496,-0.22563809275169464,0.12785306678105657,0.11902377752890177,0
-2.553293669079907,-0.44786260443486126,-0.7641322859407595,-0.42324516031733106,-0.268538344901021,0.675264004313082,0
4.0122659449197045,2.283299951304849,-0.9615360270359264,-0.5412883376703754,1.5067766476129432,-0.3693512379368132,0
-0.38672732641992275,0.08827490608495302,-0.057266703771562656,-0.17544109581232809,-0.1744709862901154,0.49693256078038717,0
-2.6764213616881034,2.022276717574416,-2.0508542190017933,-0.24823220550201822,-0.601751823928665,-0.06524886991154834,0
2.9344773169240255,-0.28084994116731965,0.05524330395250103,0.22505316541406561,-0.059410779163656086,0.08459004940591924,0
-3.5792830121669543,0.599939844162526,-0.9847564270873975,-0.1928803685678094,-0.5711940439219372,0.5470739640493033,0
0.2604074655893701,4.389400377548403,-2.1985179731906674,-0.5799268664146968,1.5494863417739064,-0.7080174335072256,0
1.5176802053201104,2.0368067977650144,-0.7508354906051996,-0.38243050257851297,0.5167027780668382,-0.09389273827040594,0
-0.3761925846128142,1.2945415546294134,-0.7292688943931487,1.0279237000865868,0.049216149035208344,-0.12753446908283222,0
-2.2234106774075264,-0.6106458876674365,-2.843204803615926,0.020716012095973072,-0.42469010563111076,0.07988532795443155,0
0.6320932045411436,1.1211453925602481,-0.9913680695394181,0.20850035418708285,0.26936879103216727,-0.425948190775659,0
3.8657520234043963,-0.47107078710661215,0.45735845197267183,-0.02744947967167386,-0.10814924837448056,0.08974621348048235,0
-2.1049542187274923,-0.7784227206116241,-2.01191698747788,0.7287399416629331,-0.5213999865285078,-0.2285461672543771,0
3.8029421216820642,-0.2580280527550544,0.04169481570013706,0.05098306797382349,-0.03291929676146388,0.04364241247173269,0
3.5660872078271866,1.1847189189169056,-0.6749173527849347,-0.17332064899332633,0.9294175695857677,-0.06935780152081021,0
-2.0644917775188625,0.4382234144833365,-1.2454373937490573,-0.2637107465903379,0.6380355423472917,-0.3169395519569844,0
5.246571193775847,-0.7054874968580952,0.26003317178742097,0.0047279855376284,-0.005487442369387313,0.011877808500474494,0
3.698516292823073,-1.3203173550881044,0.01572583018017484,-0.28130071199792017,0.08288386754541073,-0.006829387831186267,0
-5.568468748040218,1.1713816872790077,1.5242527386218518,0.5350294644804157,-0.5978994465917239,-0.29449745883262934,0
5.655941171521981,0.03143501994106288,-0.00948724967612787,-0.3024377679869914,-0.17548047951379517,-0.6309781455197673,0
-0.7962218100298691,4.285027674110097,-2.776711428097446,-1.2566321244806282,-1.742220523984941,-2.6399955241585173,0
3.6789719953896607,0.36591616733153426,0.023437501770751254,-0.3153320315083172,0.11084975212580866,0.19696574321991012,0
4.168596922775118,-0.33734061633774837,0.4122377292022597,0.004970332694035134,-0.5210226790007021,-0.15592619098138033,0
0.5495635546418111,0.3757616236495761,-0.16960666613903902,0.27175538663376475,-0.2840112652398938,0.3177402819892374,0
4.133246867837914,-0.4142290360142289,-0.22547805878121932,0.09579496379562862,-0.09266238083470615,-0.15621098436748776,0
4.416945545502376,-0.33352330539781416,0.14081947512340018,-0.15390138945769416,-0.0547584361483055,-0.022296167683350073,0
1.5614034790087739,1.4021677341985082,-0.40727347863891933,-0.0504639124373573,0.1698147594649318,-0.21125068519378434,0
-0.4708883805427234,2.320030124424837,-1.572819517489984,0.11672985888952761,0.44002499298018855,-0.2748564934586788,0
-2.3135999911178287,1.551701998149523,-1.0640733588050186,1.0803448438829593,-0.13759931270151063,-0.14452071548494613,0
-0.3994750467923183,1.9873323776972454,0.2250687387147757,-0.28113433208964916,0.8136936954605145,-0.31480023105293853,0
-6.569490605857678,-2.372650703000832,-0.4055183299406125,-1.5141278058158487,1.0256498393203548,1.3148566597196896,0
5.104945438957812,-0.8943599553776217,0.4749932425289224,0.09370014578777257,-0.2262313378665335,0.2170074074764621,0
-0.9589668343757644,1.692686563338892,-1.799374141961889,-0.6456731795980558,-0.66587790110831,-0.2001687001559561,0
3.3869298792024316,0.03923123664172259,-0.62912110354448,-0.2366598523686984,0.034968452423794164,-0.3642263684359544,0
-2.1421840645261203,2.718937468021162,-1.4534954927098669,-0.8094351344336751,-0.1665494055644365,0.26505340981148334,0
-1.2230305813760374,-1.9204402317306972,-2.442506189731408,-0.07415573713807146,0.8681120316035325,0.8513713667362596,0
4.87361644361945,0.9351387909832676,-0.5976553370052021,-0.25539821932960444,0.6101108095474974,-0.5466575235562569,0
-1.1385197105787919,0.14176059572711047,-0.1669299581904463,0.042235424444642254,-0.4380346622135021,0.5135092998061138,0
-2.0095005373517654,-0.0010985186552841617,0.2500886437383017,2.1797746080404528,-0.1838603284513598,0.3085050656962808,0
-3.899426158977963,0.4189884223753466,-1.0081295026804904,-0.1256942174986243,-0.26238409722556666,0.2827054655434206,0
-1.1827754904058918,0.47644988902456864,-0.2954691458909945,-0.6526338054294487,-0.2391043042856219,0.026225197117310358,0
1.8344045654568288,0.25946181486870284,0.25016320022597,0.008222093839451322,-0.3030698607881472,-0.1768699398933,0
-0.87387842094039,2.4581366203626582,-1.8929724992799373,-0.6087408885074684,0.22928783823025395,0.15524111920994518,0
2.422076960499505,0.486554567419378,-0.41246739091414875,-0.07585159072032778,-0.04918690536462863,0.011620384094726035,0
0.17332794223227044,3.8202402547767242,-1.0625133705066594,-0.254915818792174,1.317841408019234,0.2048808172509929,0
5.410473642769454,-0.5206601296977758,0.736660315327775,-0.07240098802433176,-0.07669846618494691,0.1403217653234835,0
-1.7272916600629227,1.9284471373417513,-1.2907716344595337,-0.95446728886313,-0.015614129566319029,0.20580942122862456,0
-3.1985398141577797,3.115800861080248,0.38408480140107565,-0.2857342227054877,0.5380570261667904,0.027536788939838252,0
5.566294203762621,-0.5743132058219386,0.3796695593069645,-0.014583304357198618,-0.15903381013559745,0.028787301661957275,0
-6.170953977501713,-0.5074340809138397,0.8608391018582123,-0.44914443686732913,-0.017593919779374332,0.029600746619923977,0
-0.5766876948377863,2.403557958076764,-1.3713019261658812,-0.23356006135921956,0.062484053240510644,-0.359951681028303,0
-0.24250359398698612,0.48063025000399706,0.5560276158116485,-0.5068843603973278,0.09592917089153213,-0.2009118833122089,0
-5.297395895387122,-1.370437004284916,-0.8498562578276504,-0.8453947372000075,0.08164188541341984,0.4240410700454482,0
0.25196801402886587,0.6026073419436184,1.2066333523802468,-0.12694932763886965,-0.18981659134119758,-0.01885901372558516,0
-3.8747350303602124,1.1794644654575313,-1.9606707977166795,-1.0558909438251474,-1.1480175114210285,0.5386890373010145,0
-5.987088628161125,0.033587134649809676,0.5384209683750318,0.31756427478845645,-0.507857688277906,0.13760997142534043,0
-1.5109490864605213,1.1687766188000803,-2.2622068549818093,-0.011035816788459949,-1.4951700666759906,-1.7108795203101028,0
-3.5236028798078025,0.7879851133319155,-1.5051913066729359,0.6523381216795654,-0.497752664973571,0.6152777672748261,0
0.9684887085340097,0.16379251915105483,-0.09028426120773964,0.21461277300439172,0.08353611487980754,0.3204546740192501,0
3.27224825853296,-0.15668342852239797,-1.1699006269562215,-0.06775942676985018,-0.72645233956355,-0.808222909229214,0
1.5182440559341306,1.3727425134316238,-0.60743289469686,0.20486811025369736,-0.4128071600217911,-0.28790085136178506,0
-3.2127551267687915,2.416343855454371,-2.348970946945142,-0.6838162633436354,-0.6369074783057812,-0.31439304162950005,0
-3.480246592150985,-0.062007173724431916,-0.49858341357463876,1.2360740623308917,-0.2875585687586147,-0.4446917247086585,0
-1.3965121295025813,-1.2800251722998899,-0.7127255503440408,0.3524419294331766,0.07902320589943553,0.02787462438550301,0
-1.3268007495939225,-0.34232289660534093,-1.1237529617511395,-0.6668954338832185,-0.6486660295172166,0.841796284528116,0
5.336478549258118,-0.05065117639085778,0.31859202910901396,-0.07361150250242862,0.27464567277372576,-0.04236627369805718,0
3.4044465592665256,-0.06145936358181001,-0.262238958762431,-0.2313637992973626,-0.14336208272006723,0.09154477551627374,0
1.7383103381283052,0.43663697947981517,-0.5589513520025287,0.01081535149535907,-0.03743055753279594,0.09944899278507284,0
5.306192992790117,-0.7289109829836291,0.5769190325618951,-0.11513372781885929,-0.0895261775248268,0.20019043267167444,0
1.9991857152041292,-0.9498473893993226,0.29259073999615853,-0.318195116757596,-0.10665081374784646,0.5233767432367687,0
0.22393065561661535,-0.6324651825328714,-1.5833710464699429,-0.4328911416399841,-0.027021424066824045,0.16998610760717617,0
-3.619224744569133,0.21385505269768065,-1.3122689158821557,-1.2615320858753303,-0.5558922345523489,0.6597066224388232,0
4.011119602243648,1.3414211954441402,-0.6473829132054661,-0.2336173433905741,0.7751688190784791,-0.1107650049902859,0
3.655668911899641,0.8614691783446407,-0.3432825163689092,-0.456009158734421,-0.33384887375810235,-0.3126343877511898,0
1.2665009529983144,2.3123817746238453,-1.4688809543791852,-1.3231174500572704,0.38252656533165624,-0.31213857709040677,0
-0.03331780096931885,3.4575827983336214,-1.1690633002131352,-0.4015156617505752,0.741258730254321,0.10214953600774712,0
-2.348831922001524,-0.5307169462679457,-0.034801650994782725,-0.004685499599887548,-0.29608344952453736,0.4421421586374658,0
-1.8470093334970492,-0.29952026401017096,-0.18062713251614865,-0.07266125417965381,-0.021501639222041777,0.1024498709650434,0
0.9589062915224036,1.4270637066514689,-0.744196958032492,-0.029377655011949857,-0.010597272148743472,-0.04033484256320837,0
-0.4708883805427234,2.320030124424837,-1.572819517489984,0.11672985888952761,0.44002499298018855,-0.2748564934586788,0
-0.4099549197871582,0.6049897070638791,-0.3462780763315398,1.6206079000515556,-0.4926004134516977,-0.20017423253166716,0
4.286866682456482,-0.20004967246298153,0.5796336685217354,0.12830240986426408,-0.1513168634315875,0.14667664625956267,0
2.506597467725385,0.9987166679051414,-0.19831918095675952,-0.14246472869101653,0.04843727764018029,0.2181453168322636,0
-1.3596374232138524,1.3830625789851874,-1.1352687515822528,0.2485844201356682,0.4400761335078459,0.015134934714908337,0
2.1057471005538178,0.9840352853644517,-0.2849718621860046,-0.14871261415652842,-0.08608609406825209,-0.1096003305973783,0
5.95665653539113,-1.0671582839032498,0.6271347882957197,-0.020611160250533955,-0.1587701587917803,0.12158309474904185,0
-0.5825128853822359,1.0957135421913264,-1.6598856867442937,-0.217809240984415,-0.24069801417268222,-0.15523180242970025,0
1.015208593471764,0.05829534062713279,-0.03631633394198005,-0.6345703760717859,0.0747845327856281,0.16436178752925432,0
-6.066059681813969,-0.2186651540717759,0.9388232676997254,-0.30267471681606073,-0.03037875393267142,0.06992443895188598,0
1.8993723930707278,0.35141895826379765,0.4798960269786016,-0.19070910570434157,0.07721701172900153,0.29663361751044615,0
-0.15398301311217633,1.5790313162368432,-1.1820703170668527,0.25392349905499667,0.1453697620122234,-0.16175022177492213,0
3.3900797396727365,0.22759999392484118,-0.13634521847041398,0.38387036419066983,0.8291885797521223,0.14445006569298,0
1.6216074231735405,1.0668810518689507,-0.8190985746914309,-0.7551301610323093,-0.06930609133637859,-0.3921960180612064,0
5.085987178597175,-0.5497634208117482,0.47841240774356414,-0.053553431315744804,-0.1849777684167909,-0.0031132278899597327,0
0.17896769544786434,1.8979967734379657,0.3220391057821439,-0.017319446855796856,0.22783005273366919,0.049140204388433785,0
5.89093315976058,-0.8753195212919693,0.6403862871214949,-0.12325741391651526,-0.0424392146926212,0.1579169442949753,0
-2.6320942048742024,1.2082949175709417,-1.3037422693691536,0.04660238823479009,0.17298517161176147,-0.36152734900932165,0
-1.379752792862109,0.8845096939361793,-1.6694052060184243,0.18734030836957677,-0.5030117103121294,-0.6679503497557123,0
-1.829207212041596,1.3962568943655265,-0.5252722150604332,-0.1823274948222762,0.2128864733282294,0.4971912207039974,0
-3.4398423400241676,-0.2577962450071699,-1.8715612470662248,0.17429503589325607,-0.510215860700803,0.37988567689901875,0
0.812421943766846,0.3632859841061524,-0.9195682536478151,-0.2989039013178185,-0.34469415078131027,-0.29320055818076085,0
3.8970852093070563,1.032130082598062,-0.44240409453996055,-0.20533813852725985,1.0080101960947845,-0.10129624985974896,0
-1.4643782118989497,0.19728695701508134,0.9546243325341128,0.1809187209180746,-0.07051815399339845,0.16641763026046089,0
-0.02884403617371663,2.120145732923172,-0.9170244119357063,-0.22092979262242285,0.591727242869528,0.10317119620453877,0
4.757926816083154,-1.058957380624919,0.5009251987736699,-0.10646890653193589,-0.24762471424633517,0.23780283404123,0
0.5467523146560187,1.2103275790082577,-0.39499431563083853,0.10145824158039408,0.14026801864426966,0.07554474642010817,0
1.4257811962656177,0.6405241548818422,-0.3720170722453012,0.985042773190044,-0.3897471387562407,-0.3916872484413623,0
-3.899426158977963,0.4189884223753466,-1.0081295026804904,-0.1256942174986243,-0.26238409722556666,0.2827054655434206,0
4.447668254910321,-0.25791899808622987,0.5174299720293064,-0.062037596922543764,-0.06330407102199746,0.11296856991365238,0
4.9559975182100935,-0.15759116101748857,0.24079156638817348,-0.12692917268952741,0.06265384151364503,-0.12644847479534832,0
-1.448683699371323,-0.0762849020999166,6.384313714240951e-05,0.8276174587316235,0.031147126385687184,-0.10260755630224454,0
3.7317104292744836,-0.36468321149097466,0.041959972478662545,-0.05721285010251333,-0.23049111662621855,0.14641701617799247,0
4.0122659449197045,2.283299951304849,-0.9615360270359264,-0.5412883376703754,1.5067766476129432,-0.3693512379368132,0
5.566294203762621,-0.5743132058219386,0.3796695593069645,-0.014583304357198618,-0.15903381013559745,0.028787301661957275,0
5.010147338196871,-0.2623126921617634,0.2119532672619497,-0.06821896873895321,0.35327811471221937,-0.011312475772333842,0
0.181894325262729,1.4015979880003238,0.04767613452133228,1.133584586326831,0.30936566307922453,0.04760289408494818,0
-0.33333554407193233,-0.8317562655337336,0.26512319516489435,-0.28483717562291544,0.36165252496605915,-0.17479891518056304,0
-0.9690108581123017,3.6203593054665935,-1.3786996721856204,-0.5623754794453492,-0.23327776387107851,-0.21705227057658877,0
-1.7504894645760902,0.5746664901274158,0.7002215370686168,0.0772833197749326,0.0644358722715228,0.2507732895525202,0
2.0270291370713456,0.588516690510051,-0.3704319725000688,0.011956897443885459,-0.16317939848491764,0.3608467248014167,0
0.2360435193828772,4.361307197442993,-1.2850511531857693,-0.3345465810396281,1.4239773507870823,0.28539233885018056,0
-1.592122239090831,0.7991238769496805,-2.4822181997739468,-0.8790839594906948,-1.2034009132445758,-0.14154188725383654,0
2.053657110813016,1.5557396558872536,0.22074755291358403,-0.29231338951502417,0.1995305624572547,0.12026750842549956,0
-0.22768701397417856,-0.6455403216501044,-0.05252334807733348,0.07785393367855956,0.011058895440822959,0.11070020252624409,0
-2.2365738955880916,2.4137696266535698,-0.5619888063879085,-0.8317839063100088,-0.21582839217171837,0.44893858231769634,0
-0.31392444122371,1.045263089883885,-1.2223266126260086,-0.40297164307377564,-0.063638080728327,-0.3295584018376713,0
-1.7102680157489647,0.8476599886387385,-1.0703918309449725,0.26138727787309507,-0.23776989005494303,0.08868603308811458,0
-4.20864616066942,0.2633942409201019,0.10564618816938218,1.2128883601532676,-0.1281369657898485,0.7584148348984369,0
2.2962671710279436,1.9659424299558772,-1.7247856278813227,0.0954907973991094,-0.015509619349800137,-1.2128764340134248,0
2.9884736974916435,-0.2469398665583034,-0.9776954457634852,0.08250985723103078,-0.12939403580342843,-0.45639087288985686,0
4.016884113267222,-0.6729228260293484,0.22915058982802605,-0.03637918455908727,-0.08422924760807277,0.15381988847315486,0
-5.054622928426895,1.7569504310524016,0.707936614377747,-0.5658600437433625,-0.17753298454693148,0.3500430045660209,0
4.098849109331384,-0.8345621266353006,-0.036981565850876176,-0.19403606602415882,-0.005202129933096016,0.05152746327243559,0
3.242622968084127,0.3439490138873618,-0.0023029138576614455,-0.34892810708637556,0.06527504110946282,0.16213039594399548,0
2.722305277229184,1.0708978863102898,-0.3288826558298317,0.2531845185652847,0.7667795826698782,0.12604558608215097,0
4.72249516556147,0.4477593146884817,-0.2553719130292525,-0.5429809386037248,-0.2906688111413469,-0.5376605762638428,0
2.630657397735322,-0.6528771421065631,0.11349231821939247,0.10808560957136717,-0.14838480612659355,0.2208514226784814,0
1.1805328440495246,1.1506494176351036,-0.2575178201398732,0.01969452694390124,-0.23805939587018482,-0.02843576102317339,0
3.524508973994164,-0.08608012823428574,-0.3109273386470431,0.1890416469647002,-0.09888247710042254,-0.1944692915796644,0
4.405290683414492,-0.18059136563342756,0.5310210652247274,0.5459760911496053,-0.21339752151538574,0.019757579884632535,0
0.9513341174815301,1.475899475384197,-0.26534248748542566,-0.5398154037676104,0.39756465421139847,0.18154073585087804,0
2.546103995370532,1.9765206080406543,-1.2150424411071676,-0.2569408537053394,1.0744952612694534,0.08674005436712043,0
-0.23224139663694654,0.523825347306852,-3.1205335712401596,-0.0744385423812558,-1.020261903219002,-1.3525386853839676,0
-2.720264270741788,1.7504954856367434,-0.5270618449439015,-0.7620406022194429,-0.061904476035155025,0.07210236249316303,0
-6.066059681813969,-0.2186651540717759,0.9388232676997254,-0.30267471681606073,-0.03037875393267142,0.06992443895188598,0
-0.9319806484851374,0.274231218829029,0.043126721951370114,0.9829405474256472,0.014535553475241342,-0.16408449771680475,0
4.980589343984769,0.006797051324928149,0.05655926777021543,0.03927316377057061,0.3703098910964966,-0.0009054880864299067,0
