F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
-0.7468984309010458,1.5672738353389026,0.40988437066202194,0.06721564651001394,0.35813628911303835,-0.16598666128644543,-0.39725200865122484,0.00794491904193296,-0.192756688344572,0.15638452646536732,0
4.790755157532878,-2.9150696693011517,-0.7946533015293513,-0.17624083684263486,-0.767825696786106,2.6546787287483196,-0.7925369257974688,-1.2809632440830983,-1.2436782670207203,-0.7933769728155603,0
-3.6059965252253083,-4.6929712864520745,-2.074950597119629,0.9554623625323523,-0.8486432978435888,0.9100911328912782,-0.6035794070933652,-0.21608254776400118,-0.2870797414531379,-0.18505293466656758,0
4.625054339325119,-1.2639222975945799,-0.02023472419175948,0.1686460016549739,-0.6940770310040496,-0.07762028282311874,0.18131976814271222,-0.07065645763310227,-0.14842650371423682,0.14478931873276693,0
-0.6152669332515801,-4.449742066515748,-2.6845751856632214,1.9647004964297534,1.8767560483143688,-0.1630813893593437,-1.0351706938116843,0.8644998856655534,-0.6048353270916281,0.5924826832265209,0
-4.456920505871144,-1.304258779594659,-2.269791316022225,-2.130852806499624,-0.45496140948089114,0.07943300012767926,0.2902116804472685,-0.5338989627147822,-0.27206092804611176,0.037727990247003663,0
-4.881130840152809,-0.3674514463678811,0.2226277185412161,0.4803102790053401,-1.8626116467034868,-0.6340905726732239,-0.4919997061508845,-0.46298127036092585,0.7766218362427366,0.13894572529688234,0
-4.246572956454179,-4.730325077953871,-2.0728744186147607,-0.0863430675901485,0.6755502552470364,0.23211242878418087,0.291814837959846,-0.5599932760464748,-0.007897395532275645,0.038262911516926804,0
6.138537678695206,-1.8751043553000077,0.3779585414772553,0.49299500800440194,0.4700435799496645,0.4520942502593762,-0.6160422032354641,0.1694265957596419,-0.17443348352381768,0.35279263059284377,0
-7.077746287569133,3.280626727617093,1.6907877928363801,-1.674182742923443,0.11984589664147877,-0.26327432164092707,-0.5739238683746307,0.4315049032350857,-0.8050932950161889,-0.3274343912086598,0
-1.6078198086614557,2.1555860525174277,0.4215103553179314,-1.1334980403223704,0.5481025571679793,0.09487211282496723,-0.24605640168970813,0.07505816833146495,-0.35186877046124415,-0.17747808514432803,0
-4.237186617727968,1.9584816282833846,-2.100813408363026,-0.5267209749913944,-0.9696945925298963,0.5427097241664398,0.10593021530551322,0.5365486324430585,-0.38834370520907796,-0.026395733817295697,0
-0.42310745847608605,-1.3122507310378402,-1.105456403864187,-1.008614418748852,-0.1722454142375749,-0.40829251967903163,0.16136314459835452,0.009359601952512115,-0.5131218088425589,-0.028569860104693895,0
