F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Class
-0.5150977517359678,2.3694148894152827,0.13915573274760898,0.04058658362661271,0.3912938102948382,0.6988265268786373,0.17582809633896568,-0.5208858932472241,0.020030372799637302,0.32123313070929477,0.09503845829486503,-0.02899934079506918,0.27900774661792965,0
-3.343531332794603,-5.1577259066238845,3.2905455000698494,-0.5785527005891726,1.3421098343105902,0.729185934023895,-0.13808671256623395,-0.7137014623138392,0.30161924017894076,-2.8579029233534547,-0.7055460489359006,-1.7642287654350235,-0.3231529402187151,0
6.317818932491517,-5.754425673556124,2.163173918308248,2.3691079041759098,-1.2108612794428046,0.40960318440529947,-0.007860759693543143,-0.6975492881505351,0.9983897085805978,-0.6045350854466613,-0.14296977313621587,0.060912480586536005,-0.46665002487064094,0
-3.4440412754422414,-2.9703025880675002,0.36021680180172133,-0.9198861931195059,-0.5868969761166319,-0.265111141732651,0.4874008482250838,0.19010069829094117,-0.22913727719247431,-0.046328869414934006,-0.059985602055122156,0.044571244050357436,0.2841360482479564,0
2.258858904018393,-5.364830506604603,0.965813097703453,2.728133180800025,2.955253393669582,1.327709265042162,-0.17519286073106177,0.31118110226927675,2.3803901493057844,0.721159794214748,-0.9739232755114895,-0.3885345499237491,-1.1894062692337315,0
7.136646196592352,-0.000837748159266883,3.704581677086972,-2.7765341104767276,-1.2978941018117258,-0.4031901871750311,-0.44672424400984917,0.6966501511161223,0.0014340816069633284,0.4970730562145801,-0.29765294751694643,-0.0714052824416437,-0.26708682683827867,0
5.79780862517889,1.5472860234406396,0.4957582062598172,0.014735058713563587,-1.8521945131303872,1.1003641883295368,0.6650592407870869,0.17848303323539064,-0.3270182695961712,-0.3016179562845209,-0.14952899572116635,0.13817916539279518,-0.3118786796413487,0
7.451647720783916,-4.943680415173293,2.3938209633898406,0.6312556770430462,-0.026348398386882736,-0.4379715947667629,0.19573479632682161,-1.2878835673056839,0.01237316332303965,0.3328202290953814,-0.12411959455436279,-0.21166272130916453,0.29709753041275605,0
-5.4366640513822535,-3.264351653432092,-0.7511143915607086,-0.022635383625448154,-0.32924224759156223,0.5223243852830078,-0.06778827665900523,-0.5529929869789139,0.6219621854514614,0.5074569587975158,-0.3955238814888494,-0.13687024940728318,-0.10757243062327701,0
5.7847839826958865,6.502052165341341,0.07587131855160681,-2.0486810961192603,-0.5846907505114683,0.7492775632559047,0.5432281217399038,-1.107942155411031,0.6896014806637324,0.5444211551676024,0.2571830960385388,0.03384544877423249,0.21844600003503895,0
0.32607032359094346,2.913134767976913,0.30942974185276223,-1.1000896945797984,0.7630997385539513,0.4027339167476496,-0.3558413904363235,-0.5074641131373823,0.22437743036680588,0.10418276805580896,-0.05264164557477333,-0.014635277316120283,-0.176342142958483,0
3.693142968409777,3.116200998551963,2.4112538856138013,0.2212901437229432,-1.5443519678910937,-0.18393735376525458,-0.7205729968096001,0.1919144442638134,0.3390757928355238,0.4058496194537276,-0.19755204869128307,-0.3850810156312656,-0.2801653036916807,0
1.6591905822257402,-1.5489908318585104,1.3227133561272977,-1.3890595603700084,0.6160111571274189,-0.28942782545782686,0.2334863794028516,0.4073472439269282,0.4664337562984591,0.13053285166863451,0.18959149837646203,-0.20168575481376902,0.0067484654360106915,0
7.451647720783916,-4.943680415173293,2.3938209633898406,0.6312556770430462,-0.026348398386882736,-0.4379715947667629,0.19573479632682161,-1.2878835673056839,0.01237316332303965,0.3328202290953814,-0.12411959455436279,-0.21166272130916453,0.29709753041275605,0
4.35398635011473,-7.4540306285481925,-0.23064524419089377,1.2527996839112383,1.4272326600007006,-0.07350369044689296,-1.099572255821504,0.36256452956903296,-0.42850569995130505,0.9906409881663113,-0.33990143255591126,0.1257561787321984,0.3729111760306482,0
