F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,Class
-0.09115411793165942,-2.5301748607761056,0.3830395852055832,0.4254419671359634,0.39696753136736096,-0.2508551415192828,0.03268893792386597,-0.07977269675737922,-0.25006062108541277,0.3024997988765492,0.14072635463831987,0
2.693486716673226,3.515098615583211,3.3519168301486193,-0.10229354029708268,-3.1038046083467425,0.8587798666426832,-1.6552619165821587,-2.2683713932298635,2.221988030388553,2.9944796336244996,-0.6817101784566211,0
-3.5639083022787132,6.307715837192674,0.016662589986025916,1.3440005580660073,-0.19601977207838983,-0.15716634236550833,-0.37122027105798483,-0.8180840067757418,1.1340871230594334,0.4581647020756257,0.16213993775964766,0
3.9926351313894353,1.3603233133474775,0.6132843308088333,-0.5620754178169017,-0.3546615468935251,0.7430572674198788,0.1962764982687353,-0.18601599816884162,-0.0015021205091924042,0.5388264430405678,-0.47381503247917983,0
0.1432689883667673,4.364573016503006,2.0870307222339055,2.0111278805363386,3.3808013033149056,0.48574102046200746,0.0615033626916061,0.7790728550465519,1.2473069295682104,0.9647895205587098,0.48391515846440913,0
-5.322373301586639,2.1689741324231986,1.7690967437408311,-1.8635630606560907,-1.0607504846473943,0.7269274060886519,-0.4963650063044504,0.6559090872637136,0.061789250024654796,0.10274431456638178,-0.22940427407906278,0
-4.927088973517081,-0.6796963746613582,-0.4482174755076501,0.00026456225806941103,-1.0524364277214255,-0.28106628840724673,0.5783301973039653,-0.25196243964318815,-0.1799895374875172,0.38706949666200535,-0.1795053577360575,0
-4.304997321608695,4.562008791686261,0.18458927362531513,0.9328643055970441,-0.3481367778542042,0.10573538862600729,-0.004564641868247367,-0.21871028664568037,-0.14212795038839837,0.10596927824639037,0.7628040345424784,0
5.982025369484593,0.7046471827901006,-0.4730480968754169,0.2719909390468111,-0.13659812835732937,-0.06544010080319007,-0.31884757827256754,0.49059816047072385,0.3528154458108354,0.5095108422575998,-0.24106978905896947,0
-5.904439359315756,-3.8048887438991765,-0.41050715281381883,-0.4764379134145988,-0.7527253348219333,-0.28407228878959934,0.0695958226446526,0.45180040947255695,0.3652398838063861,0.02437001074664421,-0.045728764271805104,0
-1.1475401214774987,-2.232101502708221,0.13608629729602392,-0.8521076722329537,0.7275718681880669,-0.03493914718254212,-0.17370946655469072,-0.03868869088645946,0.09132835946259574,0.18540217960796254,0.035740806390763546,0
-4.743120175243804,-1.1992521021454083,1.337441550542461,-0.31906005938676274,-0.6391160138063504,0.2811027258195454,-0.4537058804729013,0.2273924746482621,0.5035957786482832,-0.1315982719869371,0.6540817496600039,0
-0.4904658140349813,1.7858294156817673,1.1766998600580503,-0.8995872210826907,0.19820742179767104,0.3323534106605649,0.2626996355271282,0.10442942583135811,0.3355003313816837,-0.05307066011260192,0.0193026239524578,0
-4.304997321608695,4.562008791686261,0.18458927362531513,0.9328643055970441,-0.3481367778542042,0.10573538862600729,-0.004564641868247367,-0.21871028664568037,-0.14212795038839837,0.10596927824639037,0.7628040345424784,0
-0.43211994460112874,5.797047148434932,-0.16524626371329204,0.7503240644650901,1.3075527935802034,0.3317883630948548,-0.8635075281268534,1.0339670884418601,-0.4419087546248437,-0.03785066362239045,-0.4604238773956973,0
1.9149721713559347,0.8106232918175397,0.16421388619815547,0.06114994084959937,-0.7492383091899916,0.2752342271550111,-0.17287766406203534,0.16069619422383277,0.2965796315690142,0.030559710900946852,-0.0927263978776381,0
-2.339013032131302,0.4576024689534588,0.48495728177823966,-0.12684505940434057,0.6716585397020169,0.48269575736376163,-0.32660075680626544,0.10237946386986436,-0.06206436558188876,-0.5589961496974197,-0.11169722311881458,0
2.5607784677650858,6.533546909564073,3.181961023217857,0.5257985536578569,3.670148685711723,-1.1969726311596178,-0.3413904347912223,-1.435452099717961,0.5703504696886172,0.4597979503624009,0.560972137041376,0
0.13654213956167288,-0.5664339807953178,-0.33861345316175834,0.2722921830282878,0.4600778489119761,0.3766574791595049,-0.06322954489939513,0.2902570184789327,-0.04779990269454661,-0.057999058127528945,0.08410901666830871,0
-4.446918567822022,4.446819985022065,-0.23825296939493137,0.5262361031284001,-0.5411601657137928,-0.6132862759223089,-0.6085625755017471,-0.6239465770497477,1.1772464724051939,-0.31607869108274916,0.1910757770987888,0
3.83140427595373,0.38264436503290306,0.7273888097594574,0.4948663496426458,0.053721123514992225,0.22712230623403562,0.27486472515105775,-0.3454320796172227,0.5412519582453481,0.21422891269066807,0.07780998029300497,0
-4.581834168223933,2.1220857927982495,-1.1265431046055063,1.1110576208861613,-1.3559805917447634,0.31382332596083967,0.1547896895798414,0.700599180334892,0.05821486692925945,-0.6043873417154476,-0.41202214331107084,0
-0.6030518781315192,4.526006619875162,-0.535294965703808,3.730029308490363,0.8954490271028076,-0.9317139084006403,1.1889065703970527,0.17428007125940193,-0.21606561217777462,0.26730268982574706,0.6833717364447434,0
0.1925729127408015,4.148609851920704,0.7617576516599478,0.5709193931497308,1.7153116451980868,0.39001974024798736,-0.18015626684014494,-0.2429311718886595,-0.2834548186769686,0.4365113220466836,-0.27838792683405944,0
-0.9311552120808767,-0.9332474744595226,1.5357728862720634,1.4675985343984983,-0.28234642048405045,0.4403304938104874,1.0497075056684244,0.3286591808894539,0.026457602347127802,-0.2291395600349532,0.18318842619828338,0
-2.841767753294141,-1.7923092338386857,3.0946103674165375,-0.7519164655878033,-2.318772070492691,0.03640066519910105,0.372848258522351,1.4372409473387335,-0.43030799901049244,-0.8494662476132004,0.6512344178257824,0
-0.5225212351849847,2.1072700947605796,1.324187839946387,0.9893678861488044,0.5049130676218009,0.43720824306368555,0.36052712860023156,-0.036951438548203784,-0.4352711485376327,0.024322663434808656,0.2494104623029022,0
4.413385503636362,0.9668340067425818,-0.5650152429813878,-0.49304224929913065,-0.41055056275329627,0.3864745789617255,-0.11561663745068772,0.08224778240830607,-0.3564997190758899,0.18006578232460452,-0.19624905891163394,0
-2.07482676171836,-2.9005767490144794,0.6076333619947064,-0.7351545621395154,-2.7310330583800253,-0.9933025877032174,0.23109386454255734,1.817670401523785,-0.5349944493206678,-1.1618189833446486,0.8924836596931421,0
4.477849090733115,0.9029610481422286,-0.17744803680054685,-0.15659429539360925,-0.00877513427870016,-0.025930726899607296,0.10759229796285118,-0.04735538926328381,0.24377255809087414,0.23697216400568685,0.18066567341190853,0
3.237066731648793,2.238271980970558,1.332100011884809,0.5677924958936579,1.7294499643014183,-0.19215144709988258,0.1933940705920728,0.3701469460659596,0.18754821645658737,0.030334429926394624,0.10081087748227788,0
-3.3840040131958546,-0.4997548527656095,0.18134517480636092,-0.18541308687031396,0.7647650650836872,0.2772409714465923,-0.07045491757482959,0.5148135466867758,0.06943472821667832,-0.10911027948244137,0.15439864803985112,0
6.067252041197468,0.33365855768691416,-0.041540337486254165,-0.7915843052695618,0.4792034633659021,0.006339996493078267,-0.1095639225449688,-0.25310420164102776,-0.1547071754374303,-0.26540567924734404,-0.0060212724187767705,0
4.408724975311191,-1.370695812970583,0.24045450269833504,-0.3911954162822739,0.14986942916546586,-0.054005039491288175,-0.21556948217698924,-0.1329189887930092,0.05021346007093573,0.2425558450128189,-0.11959902267956861,0
-6.990557109140419,-2.1802148011540208,-1.5967339944752423,-0.7006899759292999,-0.5473222880116903,0.7375301399402907,0.08143635685767524,0.372782653660499,0.5842642413249309,-0.3308652022373238,-0.15933888138119426,0
2.693486716673226,3.515098615583211,3.3519168301486193,-0.10229354029708268,-3.1038046083467425,0.8587798666426832,-1.6552619165821587,-2.2683713932298635,2.221988030388553,2.9944796336244996,-0.6817101784566211,0
-1.673108043462125,8.805964246206614,-2.326859046656966,5.6811974860617855,-0.8210349638289938,-0.8523108607604819,-0.344075201724985,-0.9428987113844842,-1.6818606714855746,1.0047442478862276,1.2135553367961907,0
3.520976246438937,1.2531600144207826,-0.44018763850834464,-0.2090507589213926,-0.666158134360445,0.06986232973400511,-0.03760319601502511,0.3638028104136195,0.04676596782284707,0.10533371352576812,-0.09713338986833134,0
4.778022500843459,0.7010477479842736,-1.4450677057190147,-0.11124760598656826,-0.6873157338761797,0.7246234972051409,-0.007171039766266312,-0.22177867323875816,-0.46552238735341234,0.48228023192784003,0.1763159169719785,0
-0.22832760282829712,2.1379963872988057,1.660231468535385,-0.6328880424641775,-0.27736898855900627,-0.19110199628043342,0.1307737599993358,-0.585738001661965,0.3780988086634145,0.12648904856106954,0.06019961378740053,0
4.433819778881358,0.607490581316772,-0.0861905300890566,-0.07085196048955972,-0.8477043006796872,0.176786481654841,-0.0046554803488800325,0.12352258145086306,0.06041776394236937,0.18244890409511366,-0.1060594719769418,0
4.954730094793728,0.7214301476231364,-1.098047920123386,-0.4917895378238797,-0.5088449457079134,0.39295103958167604,-0.3432966789303249,0.16063683242860885,0.1634681635321564,-0.22473759136648389,-0.16712154687793115,0
0.09072856180752875,1.430666688331379,0.8273351575068053,-0.07086944119180924,0.41745055957110744,0.45131030357965374,-0.002317425641428205,0.16087178409406086,-0.32585167217941974,-0.0636580087399899,0.060309366747529874,0
-4.336371177143801,0.8372888805940796,1.0646001067852269,-0.602334240450145,-0.4858475141612338,0.5050021194135061,0.5087642517486293,0.4447178611111689,0.04515071284201982,-0.6000751591976065,-0.38227118213087863,0
-2.6106528536559233,1.7509920626205835,-0.740623186137345,3.0171118211178607,-0.8955601784761732,0.2550107565510846,0.2963235888753118,-0.3350315931063124,-0.6669944638330866,-0.13228032652822702,0.3004240279466872,0
-2.2222648802786473,0.9752252854359041,-0.20959600142518509,0.13698465931812098,-0.46505364815508804,-0.2008520954516772,-0.07306120095580952,0.41335499521275854,-0.09470792617529443,-0.0628071053861054,-0.43724026700841434,0
-3.325989264294471,-5.751594553757728,-0.913201277680059,1.9683674776636126,-0.8355195096879742,-0.9098007354013684,-0.9874292622359299,-0.28193415093263685,0.1185380355629597,-0.0017330411206527654,-0.1294889814170767,0
6.020636247313326,0.05459447473079482,-0.6589566275441302,-0.7855705127186957,-0.7975983879342367,0.0849896387849029,-0.06472484555777595,-0.09429107596075444,0.4576328321000946,0.01851885425854921,-0.1529615169793507,0
-5.225108677741907,2.7577636897373643,1.1458486352082187,-1.8801671758541072,-1.2432104825582921,0.9867107420484585,-0.8725431758691822,0.1726528034838344,0.0631925021633559,0.08090411043807838,0.18677559541720493,0
1.8887189317450341,1.171052466890308,1.6990298656280491,-0.9055657650917546,0.761636447343174,-0.09484351376720614,-0.12902168720832366,0.20725761789975303,-0.0991365587432325,0.13258446907223376,-0.15169335756573968,0
-4.5520272594905755,4.646941649164644,-1.5674013411568015,1.8158632315468648,-0.21989751803831545,0.9376637964262061,-0.6205333799770467,-0.5819091016937251,-0.5441136843655866,0.36031104736388053,-0.19669560050006626,0
-0.7147414763720193,-1.5976805078027387,2.5679264739263,-1.6555041996732356,-3.342645948671559,-1.55368808990457,0.24432345240364892,2.8576803058411175,-0.4985594356164648,-1.7507564331380046,1.4109464291879132,0
5.7079794026332955,3.2472782423943167,0.15098187092326082,0.796795906794977,2.4352180942655726,-0.16969075456794225,-0.5188855586473822,0.17222437483649752,-0.26788309329930765,0.021409239740628458,0.4020162412680968,0
-0.8056093171319066,0.9838828735428252,-0.3340839921537537,0.4008767174820114,-0.19839041083643622,-0.6478407702623213,0.22702558023745062,0.04765509574044782,-0.7155093838190141,-0.407664307370651,0.14054754144258258,0
-2.081619267139627,-1.098362682542528,1.2998272225308913,0.7178818997538029,-0.570553398331612,0.4224224857007697,0.7119101524707242,-0.3081814403845051,-0.00577027319479894,-0.09168830865006358,-0.39847618077779645,0
-5.021173771794454,-0.6993358643021874,0.2171720197295073,-0.13861534804146014,-0.8339669262701382,-0.8338361645629968,-0.06579464581616698,0.10534251748820653,0.7260889389902782,0.19750589831298138,0.24956460830407662,0
-0.7747461224881659,2.2374045075579474,0.4940055430274694,0.46319610419979174,0.27916176589440084,-0.5182499409503235,-0.9566363937364285,-0.9013161029855317,-0.29605323261041055,-0.5020651447553803,0.2114784915167955,0
2.3363167112331062,-0.4774744061370356,0.8568672412479514,-0.541430136499006,-0.8392018472446707,-0.36475668600134054,0.006033622242101823,0.35866912012543933,-0.249817760651758,0.13873719843920196,0.04246566750449459,0
-3.5321292455100766,4.382830332499024,1.1764576157011102,0.4378956979359972,-0.0030634514556684986,-0.23563571144242346,-0.8615370583882163,-0.6554936080445605,-0.15753465206661252,-0.39502495975877683,-0.05775111348079117,0
2.663865324474864,1.496062732230975,-0.42983730654282953,0.5390333070973768,-0.2898660061341008,0.17859712617462414,0.14552162619388764,0.5029282480663073,-0.11150398241814184,0.04668480346059487,0.17268074550448287,0
-1.0303405365485772,3.594384286404936,-0.707272581619018,1.5157774680053675,1.2693778543176486,-0.8670611467613475,1.0012204953459378,0.4411963949181522,0.49629688627645563,-0.34371236047856885,0.1764108933171572,0
