F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
0.04486083984101191,0.06726074218339473,0.032897949216742065,0.05889892577765509,0.10461425780611484,0.12121582030510157,0.043090820309869944,0.06457519530855864,0.35491943357208744,0.10766601561842859,0
0.0012207031249254943,0.0039062499997615813,0.0009765624999403953,0.041503906247466804,0.018981933592591434,0.16754150389602407,0.008056640624508261,0.041320800778727976,0.7077026366755552,0.008789062499463558,0
0.010070800780635327,0.03192138671680167,0.014404296874120832,0.1057128906185478,0.19628906248801947,0.2822265624827743,0.03912353515386209,0.06768798827711865,0.2053222656124681,0.047241210934616626,0
0.00415039062474668,0.009887695311896504,0.004699707030963152,0.038085937497675415,0.0685424804645665,0.13116455077324435,0.01721191406144947,0.03356933593545109,0.6709594726152979,0.021728515623673797,0
0.006835937499582768,0.03625488281028718,0.013549804686672984,0.06066894530879706,0.13287353514814004,0.31164550779347866,0.036865234372749925,0.06158447265249118,0.30181884763782846,0.037902832028936594,0
0.02319335937358439,0.053466796871736645,0.01995849609253183,0.10009765624389053,0.10845947264963016,0.20477294920625164,0.04602050780969113,0.09246826171310618,0.2753295898269452,0.07623291015159711,0
0.042053222653683275,0.06463623046480492,0.030639648435629902,0.10461425780611484,0.198852539050363,0.1387939453040287,0.05004882812194526,0.08337402343241125,0.1730346679581888,0.11395263671179488,0
0.014282226561628282,0.03839111327890679,0.014709472655352204,0.12225341796128825,0.15417480467808992,0.25860595701546596,0.053283691402997824,0.08685302733844891,0.1978759765504226,0.05957031249636412,0
0.005676269530903548,0.013793945311658085,0.0030517578123137354,0.01947021484256163,0.04357910155984014,0.13671874999165534,0.011474609374299645,0.023620605467308313,0.7266845702681467,0.015930175780277698,0
0.06793212890210375,0.09729003905656189,0.059020996090147645,0.10333251952494309,0.14459228514742478,0.12304687499248981,0.07055664062069357,0.0931396484318152,0.08917236327580735,0.15191650389697775,0
0.046691894528400155,0.06341552733987942,0.038818359372630715,0.06726074218339473,0.08563232421352342,0.12396240233618393,0.05377197265296802,0.07379150390174612,0.3380737304481156,0.1085815429621227,0
0.034912109372869135,0.07861328124520182,0.02783203124830127,0.09399414061926305,0.11035156249326468,0.1837158203012869,0.057922363277714696,0.1004028320251219,0.18792724608227981,0.12432861327366158,0
0.008117675780754537,0.036499023435272275,0.012817382811717688,0.06958007812075316,0.09790039061902463,0.18518066405119746,0.03735351562272012,0.060424804683811964,0.43328857419230415,0.05883789062140882,0
0.014282226561628282,0.03839111327890679,0.014709472655352204,0.12225341796128825,0.15417480467808992,0.25860595701546596,0.053283691402997824,0.08685302733844891,0.1978759765504226,0.05957031249636412,0
0.003417968749791384,0.016479492186494173,0.008728027343217284,0.07977294921388105,0.1199340820239298,0.2971191406068653,0.02917480468571931,0.05072021484065428,0.3677368163838051,0.026916503904607147,0
0.01464843749910593,0.03265380859175697,0.014038085936643184,0.04748535155960172,0.07580566405787319,0.1491699218658954,0.03234863281052559,0.05230712890305742,0.5200805663745068,0.06146240233999863,0
0.028320312498271466,0.0685424804645665,0.025085449217218905,0.07958984374514222,0.12097167968011648,0.16857910155221076,0.05267333984053507,0.07977294921388105,0.27020263670225814,0.10626220702476427,0
0.004089355468500405,0.010864257811836898,0.0036621093747764826,0.046630859372153874,0.0844726562448442,0.30279541013776884,0.02410888671727851,0.04144287109122053,0.46722412106523287,0.014709472655352204,0
0.02685546874836087,0.05194091796557978,0.02239990234238282,0.0624999999961853,0.10083007811884581,0.15350341795938088,0.037902832028936594,0.05993652343384177,0.4030151366941519,0.08111572265129909,0
0.018981933592591434,0.052185058590564874,0.015747070311538876,0.10369873046242073,0.17700195311419664,0.2567749023280777,0.05627441405906528,0.07873535155769437,0.15985107420899347,0.08074951171382144,0
0.01232910156174749,0.029846191404428332,0.011962890624269843,0.03283691406049579,0.07873535155769437,0.12652587889852748,0.027282714842084794,0.04693603515338525,0.589233398401536,0.04431152343479544,0
0.021728515623673797,0.0581665039026998,0.022705078123614192,0.10455322264986858,0.19537353514432534,0.20623779295616224,0.06115722655876726,0.0789184570264332,0.16235351561509073,0.0888061523383297,0
0.007629394530784339,0.031311035154338925,0.011474609374299645,0.09741210936905444,0.16430664061497152,0.32788085935498773,0.0417480468724519,0.06451416015231237,0.20031738280027359,0.05340576171549037,0
0.007690429687030613,0.022705078123614192,0.009277343749433755,0.07440185546420887,0.1283569335859157,0.24383544920386746,0.04071044921626523,0.05297851562176645,0.385253906226486,0.03479003906037658,0
0.01947021484256163,0.06445312499606609,0.014709472655352204,0.06433105468357354,0.14715576170976832,0.18023681639524922,0.029724121091935785,0.08032226562009752,0.31475830076203865,0.08483886718232185,0
0.02374267577980086,0.06231689452744648,0.010131835936881602,0.08038330077634379,0.07226562499558925,0.18347167967630176,0.02978515624818206,0.09802246093151719,0.3170166015431508,0.12286376952375098,0
0.017089843748956918,0.038818359372630715,0.011901855468023569,0.07482910155793279,0.13769531249159575,0.1947631835818626,0.03234863281052559,0.0695190429645069,0.35156249997854233,0.07147216796438768,0
0.007751464843276888,0.013549804686672984,0.007873535155769438,0.03906249999761582,0.06982421874573827,0.11309814452434704,0.020935058592472224,0.030395507810644803,0.6717529296464995,0.025756835935927928,0
0.03173828124806285,0.0789184570264332,0.016113281249016523,0.0702514648394622,0.08538818358853832,0.13745117186661066,0.025390624998450278,0.08551025390103087,0.34210205076036976,0.1271362304609902,0
0.007324218749552965,0.02008056640502438,0.007995605468261988,0.03314208984172717,0.06530761718351394,0.129089355460871,0.02062988281124085,0.034912109372869135,0.6526489257414154,0.028869628904487937,0
0.005920410155888647,0.015991210936523975,0.004943847655948252,0.04260253905989975,0.08148193358877674,0.2220458984239474,0.021850585936166345,0.036499023435272275,0.5319824218425303,0.036682128904011096,0
0.04058837890377268,0.06665039062093198,0.029724121091935785,0.08868408202583715,0.10919189452458546,0.19805908201916142,0.04425048827854916,0.08166503905751556,0.23229980467332154,0.10888671874335408,0
0.005859374999642372,0.013061523436702787,0.0028076171873286366,0.022521972654875367,0.030822753904368727,0.10589599608728661,0.01373291015541181,0.025573730467189103,0.7587280272974409,0.0209960937487185,0
0.024780273435987533,0.032043457029294224,0.010070800780635327,0.03057861327938363,0.03057861327938363,0.10174560546253994,0.01995849609253183,0.037414550778966396,0.660339355428446,0.05249023437179625,0
0.045776367184706034,0.09759521483779326,0.056091308590326454,0.12170410155507178,0.19592285155054182,0.12304687499248981,0.06774902343336493,0.09741210936905444,0.07824707030772418,0.11645507811789214,0
0.0012207031249254943,0.0039062499997615813,0.0009765624999403953,0.041503906247466804,0.018981933592591434,0.16754150389602407,0.008056640624508261,0.041320800778727976,0.7077026366755552,0.008789062499463558,0
0.007568359374538064,0.014404296874120832,0.005676269530903548,0.1310424804607518,0.1836547851450406,0.3551635741970725,0.0825195312449634,0.08294677733868733,0.11016845702452585,0.02685546874836087,0
