F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,Class
0.006958007812075317,0.0053710937496721746,0.004943847655948252,0.004516601562224328,0.004577636718470603,0.00842285156198591,0.007873535155769438,0.01776123046766594,0.021362304686196147,0.030517578123137355,0.03198242187304795,0.05920410155888647,0.08294677733868733,0.13818359374156594,0.04693603515338525,0.07055664062069357,0.020507812498748303,0.05108642577813193,0.010864257811836898,0.009704589843157679,0.010986328124329448,0.013366699217934161,0.01684570312397182,0.01245117187424004,0.1860351562386453,0.12603759764855726,0
0.011474609374299645,0.011901855468023569,0.005126953124687076,0.0048217773434557016,0.005432128905918449,0.005432128905918449,0.005615234374657273,0.006042480468381196,0.007873535155769438,0.012390136717993766,0.014587402342859655,0.026123046873405574,0.03759765624770522,0.06402587890234217,0.024963378904726354,0.040954589841250326,0.018432617186374962,0.03656005859151855,0.009277343749433755,0.009277343749433755,0.008117675780754537,0.010742187499344349,0.015136718749076128,0.02062988281124085,0.37445068357089534,0.21301269529949873,0
0.022521972654875367,0.020019531248778106,0.014526367186613381,0.008117675780754537,0.00946044921817258,0.012512207030486316,0.009887695311896504,0.013305664061687886,0.015930175780277698,0.02032470703000948,0.023315429686076937,0.02838134765451774,0.04083251952875778,0.06860351562081277,0.02386474609229341,0.0521240234343186,0.01721191406144947,0.045288085934735836,0.010803222655590623,0.008911132811956107,0.008728027343217284,0.011474609374299645,0.017089843748956918,0.02410888671727851,0.1305541992107816,0.34210205076036976,0
0.003784179687269032,0.0033569335935451088,0.004760742187209427,0.0035400390622839333,0.005249023437179625,0.003967285156007856,0.0046386718747168775,0.005981445312134921,0.007751464843276888,0.012145996093008668,0.020751953123733402,0.05688476562152803,0.09051513671322539,0.15795898436535893,0.05871582030891627,0.10797119139965997,0.028320312498271466,0.06054687499630451,0.014404296874120832,0.009765624999403954,0.007141113280814141,0.007873535155769438,0.007995605468261988,0.005554199218410999,0.23687744139179215,0.07354736327676102,0
0.024230957029771058,0.01776123046766594,0.012390136717993766,0.009277343749433755,0.007629394530784339,0.008728027343217284,0.0070800781245678665,0.011169433593068271,0.01177978515553102,0.014587402342859655,0.013977050780396908,0.02294921874859929,0.033874511716682466,0.06359863280861824,0.017333984373942016,0.046508789059661326,0.009216308593187481,0.041992187497437,0.0067138671870902175,0.0068969726558290425,0.007019042968321592,0.00933837890568003,0.014038085936643184,0.022521972654875367,0.2799682617016621,0.27941894529544564,0
0.01696777343646437,0.01879882812385261,0.015380859374061227,0.012268066405501217,0.008911132811956107,0.011047363280575722,0.0106201171868518,0.01721191406144947,0.025573730467189103,0.02893066406073421,0.03332519531046599,0.054870605465400964,0.10198974608752504,0.0900268554632552,0.060241699215073136,0.04718017577837035,0.03216552734178677,0.02777099609205499,0.017089843748956918,0.012695312499225139,0.011108398436821997,0.012939453124210238,0.011962890624269843,0.011474609374299645,0.04046630859128013,0.26898193357733263,0
0.007019042968321592,0.009826660155650228,0.004516601562224328,0.005126953124687076,0.0033569335935451088,0.0029907226560674607,0.0020141601561270654,0.0035400390622839333,0.0037231445310227573,0.005920410155888647,0.005493164062164724,0.01953124999880791,0.031005859373107552,0.07299804687054455,0.02777099609205499,0.051513671871855855,0.019348144530069084,0.04486083984101191,0.008544921874478459,0.006652832030843943,0.006286621093366295,0.010986328124329448,0.012817382811717688,0.02282714843610674,0.43670654294209554,0.17462158202059194,0
0.01855468749886751,0.02282714843610674,0.012756347655471414,0.01348876953042671,0.008972167968202382,0.012939453124210238,0.012512207030486316,0.017089843748956918,0.020446777342502026,0.025329589842204004,0.03173828124806285,0.06158447265249118,0.07971191405763477,0.05175781249684095,0.02954101562319696,0.024169921873524784,0.0156860351552926,0.0156860351552926,0.013854980467904359,0.014831542967844754,0.013000488280456513,0.016418457030247895,0.01867675781136006,0.024414062498509883,0.061340332027506085,0.3626708984153643,0
0.008056640624508261,0.01464843749910593,0.015380859374061227,0.008666992186971008,0.006286621093366295,0.002929687499821186,0.0028076171873286366,0.006164550780873745,0.009887695311896504,0.01788330078015849,0.029357910154458135,0.07763671874526143,0.14923095702214167,0.1445312499911785,0.038146972653921696,0.05535888671537116,0.014404296874120832,0.0376586914039515,0.0035400390622839333,0.006652832030843943,0.006835937499582768,0.011230468749314547,0.012390136717993766,0.01672363281147927,0.06976318358949199,0.23382568357947842,0
0.013305664061687886,0.005981445312134921,0.005554199218410999,0.007873535155769438,0.00738525390579924,0.007995605468261988,0.007202148437060416,0.009643554686911403,0.014587402342859655,0.01800537109265104,0.024780273435987533,0.0412597656224817,0.06793212890210375,0.11077880858698859,0.03942871093509346,0.07159423827688023,0.020751953123733402,0.05761718749648333,0.011474609374299645,0.008972167968202382,0.007690429687030613,0.011047363280575722,0.017639160155173392,0.019409179686315357,0.19079589842585473,0.201293945300214,0
0.015930175780277698,0.027282714842084794,0.015319824217814951,0.008666992186971008,0.005859374999642372,0.005432128905918449,0.0046386718747168775,0.007629394530784339,0.009765624999403954,0.011108398436821997,0.01348876953042671,0.024291992186017335,0.04254150390365347,0.06896972655829042,0.021728515623673797,0.04321289062236249,0.013977050780396908,0.035278320310346785,0.007995605468261988,0.011535644530545919,0.010314941405620425,0.01788330078015849,0.025085449217218905,0.035461425779085606,0.15051269530331343,0.3660888671651557,0
0.023803710936047138,0.02862548827950284,0.012695312499225139,0.00958251953066513,0.007568359374538064,0.009399414061926304,0.007568359374538064,0.007812499999523163,0.0106201171868518,0.010803222655590623,0.012390136717993766,0.017822265623912214,0.02294921874859929,0.03344726562295854,0.017822265623912214,0.023498535154815762,0.014038085936643184,0.01837158203012869,0.010559082030605524,0.011169433593068271,0.014404296874120832,0.02239990234238282,0.03320312499797344,0.03057861327938363,0.10107421874383092,0.4877929687202275,0
0.014160156249135733,0.011962890624269843,0.007934570312015712,0.006591796874597668,0.005859374999642372,0.006469726562105119,0.006042480468381196,0.010375976561866701,0.014038085936643184,0.020507812498748303,0.025634765623435377,0.042968749997377396,0.06365966796486452,0.09417724608800188,0.03430175781040638,0.060424804683811964,0.018432617186374962,0.051147460934378206,0.013122558592949063,0.013122558592949063,0.012145996093008668,0.01696777343646437,0.01831054687388241,0.02758789062331617,0.16040039061520994,0.24365234373512865,0
0.009277343749433755,0.004272460937239229,0.0037231445310227573,0.00311279296856001,0.0020141601561270654,0.0038452148435153067,0.003601074218530208,0.0050048828121945265,0.006286621093366295,0.00817871093700081,0.011657714843038468,0.017700195311419666,0.024475097654756157,0.05822753905894607,0.01837158203012869,0.047607421872094276,0.014160156249135733,0.043640136716086415,0.006591796874597668,0.008483886718232185,0.0070800781245678665,0.010253906249374152,0.013549804686672984,0.014587402342859655,0.542358398404397,0.11193847655566781,0
0.031860351560555396,0.0311279296856001,0.013793945311658085,0.009216308593187481,0.008728027343217284,0.006958007812075317,0.0072631835933066905,0.00842285156198591,0.008483886718232185,0.009521484374418854,0.011535644530545919,0.01776123046766594,0.020202636717516927,0.025329589842204004,0.00830078124949336,0.015136718749076128,0.011352539061807096,0.01232910156174749,0.009216308593187481,0.010131835936881602,0.011047363280575722,0.0209960937487185,0.032592773435510695,0.016540527342740446,0.18646240233236924,0.45568847653468697,0
0.007873535155769438,0.006103515624627471,0.003295898437298834,0.004272460937239229,0.004394531249731779,0.00311279296856001,0.0028076171873286366,0.003967285156007856,0.004333496093485504,0.005920410155888647,0.006591796874597668,0.01464843749910593,0.0321044921855405,0.07305908202679083,0.020812988279979676,0.04992675780945271,0.015319824217814951,0.045593261715967205,0.010131835936881602,0.007568359374538064,0.007934570312015712,0.009277343749433755,0.011474609374299645,0.01464843749910593,0.5103149413751028,0.1245117187424004,0
0.009277343749433755,0.0072631835933066905,0.0050048828121945265,0.009033203124448656,0.0035400390622839333,0.004760742187209427,0.0031738281248062847,0.0044555664059780535,0.007324218749552965,0.00738525390579924,0.010437011718112975,0.021606445311181246,0.04071044921626523,0.10968017577455565,0.025939941404666753,0.0692749023395218,0.0154418945303075,0.059020996090147645,0.009704589843157679,0.011962890624269843,0.009643554686911403,0.010437011718112975,0.012756347655471414,0.022766113279860466,0.33148193357351796,0.17791748045789077,0
0.03045654296689108,0.024780273435987533,0.016418457030247895,0.011962890624269843,0.01245117187424004,0.011108398436821997,0.011169433593068271,0.015197753905322402,0.015930175780277698,0.019653320311300456,0.0212402343737036,0.030883789060615,0.03442382812289894,0.06262207030867785,0.021484374998688698,0.03601074218530208,0.01477050781159848,0.02825927734202519,0.01129150390556082,0.011169433593068271,0.00958251953066513,0.014221191405382007,0.021606445311181246,0.02722167968583852,0.08819580077586696,0.3978881835694648,0
0.008544921874478459,0.006469726562105119,0.0037231445310227573,0.002563476562343538,0.001892089843634516,0.0011596679686792194,0.0015869140624031424,0.0023803710936047134,0.004699707030963152,0.006469726562105119,0.005249023437179625,0.009277343749433755,0.012634277342978865,0.05981445312134921,0.010437011718112975,0.05944824218387157,0.0106201171868518,0.059020996090147645,0.007141113280814141,0.0063476562496125695,0.004760742187209427,0.008605957030724734,0.009887695311896504,0.011718749999284744,0.5981445312134921,0.08740234374466538,0
0.02239990234238282,0.013854980467904359,0.0065307617183513935,0.006408691405858844,0.0034790039060376586,0.0033569335935451088,0.002563476562343538,0.0031738281248062847,0.0034790039060376586,0.0037231445310227573,0.004333496093485504,0.004882812499701977,0.004943847655948252,0.04766845702834055,0.007690429687030613,0.047912597653325645,0.007446289062045515,0.046874999997138976,0.0067138671870902175,0.0065307617183513935,0.005737304687149823,0.010314941405620425,0.013671874999165536,0.017700195311419666,0.5185546874683499,0.1800537109265104,0
0.04565429687221348,0.03698730468524247,0.02355957031106204,0.018432617186374962,0.016906738280218093,0.014282226561628282,0.016174316405262797,0.017089843748956918,0.015747070311538876,0.017944335936404765,0.020446777342502026,0.024475097654756157,0.03479003906037658,0.029052734373226762,0.018859863280098886,0.015014648436583579,0.011352539061807096,0.012695312499225139,0.011047363280575722,0.012084960936762392,0.014526367186613381,0.01776123046766594,0.022766113279860466,0.02825927734202519,0.045959472653444855,0.458129882784538,0
0.0015258789061568677,0.0023803710936047134,0.0023803710936047134,0.00103759765618667,0.00012207031249254942,0.0015258789061568677,0.001647949218649417,0.0018310546873882413,0.0036621093747764826,0.0048217773434557016,0.011108398436821997,0.02087402343622595,0.07897949218267947,0.0723876953080818,0.020385742186255752,0.10974121093080193,0.02111816406121105,0.07336425780802219,0.03698730468524247,0.006103515624627471,0.013793945311658085,0.02551269531094283,0.033874511716682466,0.02929687499821186,0.36712646482134237,0.05841064452768489,0
0.009826660155650228,0.0063476562496125695,0.005249023437179625,0.005554199218410999,0.005432128905918449,0.007812499999523163,0.005554199218410999,0.008361816405739636,0.012145996093008668,0.02398681640478596,0.0634765624961257,0.17608642577050254,0.20434570311252773,0.1614379882713966,0.06695556640216335,0.03308105468548089,0.014038085936643184,0.01049804687435925,0.0067138671870902175,0.0065307617183513935,0.005493164062164724,0.0070800781245678665,0.009948730468142777,0.008239746093247086,0.01855468749886751,0.11724853514909371,0
0.0053100585934259,0.0063476562496125695,0.0048217773434557016,0.004943847655948252,0.002563476562343538,0.0026245117185898126,0.0029907226560674607,0.004028320312254131,0.006286621093366295,0.0106201171868518,0.013305664061687886,0.025695800779681654,0.03924560546635464,0.07086181640192493,0.02551269531094283,0.0473022460908629,0.013183593749195336,0.03906249999761582,0.007141113280814141,0.0053710937496721746,0.006835937499582768,0.010559082030605524,0.014953613280337303,0.0106201171868518,0.4877929687202275,0.1320190429606922,0
0.0065307617183513935,0.0021972656248658894,0.0036621093747764826,0.0034790039060376586,0.003601074218530208,0.0037231445310227573,0.0034790039060376586,0.004211425780992955,0.008850097655709833,0.01245117187424004,0.015258789061568677,0.02685546874836087,0.028076171873286367,0.05456542968416959,0.016479492186494173,0.043334960934855046,0.012207031249254941,0.038818359372630715,0.007019042968321592,0.004516601562224328,0.007568359374538064,0.006408691405858844,0.010925292968083172,0.016479492186494173,0.574340820277445,0.0849609374948144,0
0.012268066405501217,0.011901855468023569,0.009887695311896504,0.007446289062045515,0.006103515624627471,0.006774902343336492,0.005798339843396097,0.009094238280694932,0.010192871093127876,0.014160156249135733,0.017944335936404765,0.03240966796677187,0.043334960934855046,0.0745849609329477,0.0357055664040707,0.061645507808737454,0.026733398435868323,0.05480957030915469,0.01751708984268084,0.015136718749076128,0.013549804686672984,0.020935058592472224,0.02282714843610674,0.02062988281124085,0.2462158202974722,0.20239257811264694,0
0.007019042968321592,0.0067138671870902175,0.004516601562224328,0.0036621093747764826,0.003601074218530208,0.003295898437298834,0.00311279296856001,0.0035400390622839333,0.0051879882809333505,0.00830078124949336,0.009155273436941206,0.01879882812385261,0.030822753904368727,0.059326171871379015,0.020385742186255752,0.04449462890353426,0.010681152343098074,0.040405273435033855,0.006652832030843943,0.00622558593712002,0.00622558593712002,0.008361816405739636,0.0154418945303075,0.01684570312397182,0.5218505859056488,0.1353759765542373,0
0.006958007812075317,0.004516601562224328,0.002563476562343538,0.002258300781112164,0.004211425780992955,0.004333496093485504,0.003967285156007856,0.005615234374657273,0.006652832030843943,0.008728027343217284,0.010131835936881602,0.015869140624031424,0.017822265623912214,0.05529785155912489,0.016784667967725545,0.0424804687474072,0.01232910156174749,0.03979492187257111,0.005981445312134921,0.005798339843396097,0.004882812499701977,0.00842285156198591,0.007568359374538064,0.010681152343098074,0.5852661132455281,0.11108398436821997,0
0.016784667967725545,0.01556396484280005,0.011718749999284744,0.007446289062045515,0.004699707030963152,0.004882812499701977,0.005126953124687076,0.008972167968202382,0.014404296874120832,0.017456054686434568,0.020507812498748303,0.03411865234166756,0.043090820309869944,0.08013916015135869,0.02282714843610674,0.055053710934139785,0.01177978515553102,0.045410156247228384,0.007690429687030613,0.008239746093247086,0.007934570312015712,0.013122558592949063,0.017456054686434568,0.023803710936047138,0.2627563476402126,0.23901367186041175,0
0.024414062498509883,0.027526855467069893,0.020507812498748303,0.014526367186613381,0.009277343749433755,0.010986328124329448,0.009948730468142777,0.016174316405262797,0.01947021484256163,0.021911621092412622,0.023925781248539685,0.03228759765427932,0.04772949218458682,0.05139160155936331,0.023925781248539685,0.03302001952923462,0.01892089843634516,0.027404785154577345,0.014831542967844754,0.01361083984291926,0.015747070311538876,0.020751953123733402,0.024780273435987533,0.033264160154219714,0.07623291015159711,0.3674316406025738,0
0.019348144530069084,0.026733398435868323,0.01715087890520319,0.010559082030605524,0.007629394530784339,0.007141113280814141,0.0068969726558290425,0.009521484374418854,0.014038085936643184,0.020751953123733402,0.03234863281052559,0.07257080077682063,0.10046386718136817,0.07879638671394065,0.040954589841250326,0.03350830077920482,0.016540527342740446,0.01739501953018829,0.00622558593712002,0.006408691405858844,0.006469726562105119,0.010864257811836898,0.01715087890520319,0.028198242185778915,0.05206298827807233,0.3402709960729815,0
0.028991699216980485,0.0212402343737036,0.013183593749195336,0.009887695311896504,0.007324218749552965,0.008117675780754537,0.008850097655709833,0.009033203124448656,0.01477050781159848,0.019897460936285555,0.024841308592233807,0.044921874997258186,0.05657958984029665,0.07556152343288809,0.026794433592114596,0.03143310546683147,0.01855468749886751,0.02551269531094283,0.01464843749910593,0.01257324218673259,0.013122558592949063,0.018859863280098886,0.020812988279979676,0.022460937498629093,0.17749023436416686,0.2745361327957436,0
0.07208251952685044,0.043090820309869944,0.018249511717636138,0.01257324218673259,0.007568359374538064,0.006591796874597668,0.0067138671870902175,0.005493164062164724,0.007629394530784339,0.008789062499463558,0.011047363280575722,0.02203369140490517,0.024475097654756157,0.024230957029771058,0.013061523436702787,0.010314941405620425,0.007995605468261988,0.006652832030843943,0.006835937499582768,0.00738525390579924,0.007751464843276888,0.008239746093247086,0.018188476561389864,0.031188964841846377,0.06762695312087237,0.5441894530917853,0
0.004333496093485504,0.002929687499821186,0.0026245117185898126,0.0020141601561270654,0.001464843749910593,0.001647949218649417,0.0015869140624031424,0.0025024414060972632,0.0029907226560674607,0.0037231445310227573,0.004699707030963152,0.00817871093700081,0.0154418945303075,0.049194335934497416,0.01257324218673259,0.04479980468476564,0.011474609374299645,0.04193115234119073,0.008361816405739636,0.007202148437060416,0.00817871093700081,0.008056640624508261,0.007934570312015712,0.010192871093127876,0.6432495116794892,0.09271240233809128,0
0.02062988281124085,0.014709472655352204,0.012878417967963964,0.012207031249254941,0.012084960936762392,0.012145996093008668,0.013549804686672984,0.017944335936404765,0.024169921873524784,0.028808593748241663,0.03155517577932403,0.04583740234095231,0.05084228515314683,0.05529785155912489,0.04187011718494445,0.04742431640335545,0.026550292967129498,0.032592773435510695,0.016906738280218093,0.015014648436583579,0.01635742187400162,0.02008056640502438,0.02490234374848008,0.020568847654994577,0.08630371093223244,0.2987670898255147,0
0.014587402342859655,0.011657714843038468,0.006835937499582768,0.006103515624627471,0.004272460937239229,0.005493164062164724,0.0046386718747168775,0.007934570312015712,0.008850097655709833,0.01348876953042671,0.0106201171868518,0.020507812498748303,0.02282714843610674,0.08441162108859793,0.021667480467427523,0.05993652343384177,0.015075683592829852,0.05480957030915469,0.012939453124210238,0.012023925780516118,0.012695312499225139,0.01556396484280005,0.022216796873643994,0.022705078123614192,0.3257446288863681,0.20239257811264694,0
0.01660156249898672,0.01635742187400162,0.012512207030486316,0.01672363281147927,0.011840820311777293,0.01245117187424004,0.010009765624389053,0.015624999999046325,0.023132324217338116,0.03479003906037658,0.04815673827831075,0.09393310546301678,0.10772705077467486,0.08728027343217283,0.05200195312182605,0.03369140624794364,0.018432617186374962,0.016174316405262797,0.013000488280456513,0.010681152343098074,0.008850097655709833,0.008789062499463558,0.015624999999046325,0.02294921874859929,0.03320312499797344,0.2594604492029138,0
0.012084960936762392,0.01831054687388241,0.006652832030843943,0.005737304687149823,0.0036621093747764826,0.0026855468748360873,0.0032348632810525594,0.0037231445310227573,0.003784179687269032,0.005249023437179625,0.006164550780873745,0.010192871093127876,0.015869140624031424,0.03710937499773502,0.009887695311896504,0.020568847654994577,0.008728027343217284,0.019653320311300456,0.008666992186971008,0.010131835936881602,0.007995605468261988,0.018981933592591434,0.030761718748122453,0.015197753905322402,0.20733642576859518,0.5076293945002668,0
0.0014038085936643183,0.0034790039060376586,0.0017700195311419666,0.0014038085936643183,0.0010986328124329447,0.00103759765618667,0.001464843749910593,0.004943847655948252,0.009521484374418854,0.012939453124210238,0.013793945311658085,0.027648925779562444,0.04675292968464643,0.1268920898360051,0.024780273435987533,0.08007812499511242,0.011596679686792195,0.06549072265225277,0.0046386718747168775,0.004272460937239229,0.0024414062498509886,0.004760742187209427,0.0050048828121945265,0.008361816405739636,0.45568847653468697,0.07873535155769437,0
0.020446777342502026,0.015258789061568677,0.010742187499344349,0.00958251953066513,0.010253906249374152,0.007751464843276888,0.007202148437060416,0.009216308593187481,0.011657714843038468,0.017822265623912214,0.023803710936047138,0.05017089843443781,0.05877685546516254,0.07781982421400026,0.023132324217338116,0.047607421872094276,0.012268066405501217,0.04089355468500405,0.00842285156198591,0.00830078124949336,0.00946044921817258,0.009765624999403954,0.015380859374061227,0.015136718749076128,0.20794677733105793,0.2711791992021985,0
0.028503417967010287,0.02838134765451774,0.013549804686672984,0.010253906249374152,0.006958007812075317,0.0065307617183513935,0.006103515624627471,0.006835937499582768,0.010925292968083172,0.011352539061807096,0.014526367186613381,0.023132324217338116,0.038452148435153065,0.049865722653206435,0.02319335937358439,0.04138183593497425,0.018615722655113787,0.03625488281028718,0.012695312499225139,0.010742187499344349,0.011535644530545919,0.017333984373942016,0.02398681640478596,0.035278320310346785,0.1405029296789244,0.37310791013347727,0
0.04547119140347466,0.030883789060615,0.020568847654994577,0.012084960936762392,0.011596679686792195,0.00830078124949336,0.010986328124329448,0.010253906249374152,0.013549804686672984,0.01751708984268084,0.021850585936166345,0.03179931640430912,0.04974365234071389,0.054016113277953116,0.03198242187304795,0.027160644529592246,0.022216796873643994,0.017700195311419666,0.012634277342978865,0.012756347655471414,0.013061523436702787,0.01477050781159848,0.018737792967606335,0.021850585936166345,0.053283691402997824,0.41522216794340683,0
0.025756835935927928,0.015747070311538876,0.008483886718232185,0.005615234374657273,0.004028320312254131,0.005798339843396097,0.005249023437179625,0.007568359374538064,0.011108398436821997,0.018981933592591434,0.029052734373226762,0.05480957030915469,0.0685424804645665,0.08636474608847872,0.0376586914039515,0.060607910152550785,0.020202636717516927,0.05017089843443781,0.011657714843038468,0.008605957030724734,0.00817871093700081,0.007690429687030613,0.008483886718232185,0.015380859374061227,0.18261718748885392,0.24163818357900158,0
0.021545410154934972,0.010925292968083172,0.006042480468381196,0.004211425780992955,0.0024414062498509886,0.002258300781112164,0.0021972656248658894,0.00311279296856001,0.0038452148435153067,0.007812499999523163,0.007568359374538064,0.016235351561509074,0.02746582031082362,0.06195068358996883,0.019226074217576532,0.046325683590922505,0.012939453124210238,0.041320800778727976,0.0070800781245678665,0.006591796874597668,0.007446289062045515,0.011962890624269843,0.0209960937487185,0.019287109373822806,0.40667724606892836,0.2225341796739176,0
