F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
7.626633827837429,-4.835421546901278,-1.6439862468030213,8.89479012224189,-3.3281629065227856,-2.214080776967496,-0.9556715058812709,-0.5915879710913288,2.0943660646621782,1.5958904639111402,0
7.725432823943243,9.37814550198734,-4.1284246239455396,-11.924272499439567,-0.2937156101301572,-3.540362995626967,6.157493850232402,-19.76486241257973,-2.7466315728036923,1.3476324417477814,0
-5.437793737788824,0.35340208434259396,-2.0189119279800076,-3.5024942968019332,0.42076278442713255,-7.1884303963580845,-3.3934475338873016,0.07087130583339195,0.7630910021333281,-3.682894665991646,0
3.2346040857251737,4.670557763891683,-2.0683419419783804,2.6910253094203043,3.3237451244150993,-5.495325805188021,-5.93728385810783,0.848427168323365,1.8171904921534443,-3.3890947512569722,0
-0.8186267148136702,-4.8815915796284255,3.716700142503867,-12.178826469044427,-7.658043654185617,-11.50654554738965,-4.310912365337316,-4.279273547399645,-0.3327067848875231,2.888329124508574,0
-2.234969152314636,-3.177978415693134,-0.5798213675769924,-1.9695782450941353,-5.460679761422111,-2.83989279510523,2.6095429744013616,1.4221788255446421,2.4834135912944326,-6.612361662588759,0
-4.9832755950147964,-3.1181231114750636,-6.739535438559865,0.876742918416946,1.0250033504404694,10.71580358203157,-2.267050291366436,0.15778827935565495,1.8084472356815606,-3.4172946317956576,0
11.353187011108295,-0.49306229790589934,-6.760736198943954,-6.476097129986339,-0.8412500815690925,-7.892558746419032,3.2155996459239042,4.452755058500644,0.22242971030477146,-3.435317280314683,0
-13.475068007394487,9.099706821631804,3.7407419262755983,9.520423039945232,-4.26831901639882,-7.13694467556767,-4.682083422809144,-3.040948419756186,-0.7921644770746075,-1.024075006599269,0
3.857311897062734,-9.064341459669127,-7.137013480710668,-3.598738440561921,0.9032156121640991,-3.074061684798572,-1.9175832726027247,2.3662522574442586,1.3972636608905682,-2.718288548615093,0
-10.096837290845885,1.8671284655727092,-6.2519530663057825,0.5557742851327275,-2.699677826075672,-1.4380589321210149,3.740269993868292,2.832214594700875,-0.731877484631386,-0.8213172665754118,0
-3.217682014070325,-1.3989209543098924,3.231112109550042,6.030854866887094,4.842578092933917,-1.408350678697985,1.3049870191758641,0.1555964039825142,3.2500014927935816,-1.3346231101437884,0
7.069501640990462,-4.111612178992239,8.004961182890023,-13.177915423672747,0.6569566878917086,3.008814718031215,2.6406254469758332,2.247144695711473,-0.30206924855942585,3.1170119688488978,0
11.353187011108295,-0.49306229790589934,-6.760736198943954,-6.476097129986339,-0.8412500815690929,-7.892558746419029,3.2155996459238945,4.452755058500639,0.22242971030479733,-3.4353172803146492,0
-3.072345571846712,4.318301682444128,0.15347326935730396,-6.161266267058839,-0.7481001677468774,-6.8367618826572505,7.18673788372742,-3.5703282610622273,1.7807123842922703,4.3499417020166975,0
-3.532748963624018,8.15920881252696,-1.3335465319404773,-1.7762550847913388,14.421014843771596,0.7079256174611668,0.9587999694961816,-2.0832991158118923,0.1946733676306305,1.2098027257408634,0
5.756389689274599,-1.6595560572105954,-3.080792262499707,-5.75545239717375,-0.029538963232982846,-8.139742811683671,5.4523272592097545,1.0132682760463116,2.923632342708051,-2.8864916517797266,0
-0.19590684927422308,7.902616811008548,-2.45021276928413,0.21653122472211148,6.313346510150408,-9.818133114917257,3.844829139995304,-4.58283682880625,-2.3852508319877406,2.1825659953727796,0
-4.084145112124335,3.1655550575876568,-4.268354961597849,7.811689676805565,-3.8104252287678415,-3.82326771435152,3.4490048582697854,2.084687751110473,-2.543533241593963,4.906325417260795,0
-1.1609319018018949,2.0837567983839342,-5.055854894744205,-4.056839386240644,1.2237454990002978,-6.235357687558322,-4.537783700180835,3.116745561088159,-0.6011025991931997,-1.8399644300570717,0
17.762937108576992,7.252277456039499,-3.517224548035635,5.682379428710693,6.300264278462218,-7.9059589090955,4.236326904364641,6.052788600777402,-0.905820756679843,-0.8278986334660188,0
0.5969732816920092,-4.580117485693511,4.697920549159175,-10.822023303594976,0.9857429450884195,-4.806979492209749,7.169847461634867,2.175353817620211,1.679199048523697,6.680380602427291,0
8.631520090616998,7.153187607476935,1.473365629940225,-6.5097217294034015,15.629535801356917,-7.339330270856537,5.05038851437986,-5.649676543726964,-0.17199412092195035,4.010257823836647,0
16.07161932435263,-5.31272832851235,1.9941779690335406,-5.537591661933061,4.879262718002537,-6.118668440405289,-4.498670358885238,-6.99317958719906,0.2759762453288732,-1.9660139878887077,0
10.67586438381028,-11.445996192180443,21.744168122776145,-9.399788123902802,7.730104666224196,-1.7996387763978388,-0.9124348554882088,-5.343686627127956,-1.3014734440454157,-3.061370841760974,0
2.9518791738802186,0.5094975564802606,0.5122047272513103,-6.9490934756930125,3.698970089593622,-5.540983898649166,-4.21040429827448,-1.8296399000627719,8.069433907893002,-2.2434032844838203,0
-0.7019537033054672,-4.935188090345461,1.7300724072709537,-2.973539082667169,-6.105429439746362,1.5441671417918457,2.446138390131525,2.1246347242837627,-3.782717063599856,0.8897043184449531,0
0.6390719950296911,8.206941241650673,-5.982043871977793,-2.7712774038183206,-10.511803640326406,-3.1047102634915658,2.125892325986423,-1.8933923584073171,1.5491016639327109,-3.831690760749544,0
-5.628723533993821,-0.8189894431553556,13.244160591103816,6.140384583635874,0.14624787582461438,4.681912314029985,2.489110155714314,0.7272318925262284,2.41571117180525,-2.0452769974842067,0
2.3112378606164286,7.482967020476615,0.03389043321987355,1.779166694220477,-5.949766024304196,-5.828073101552846,-1.0118595367525163,-3.9060394407632,-1.9376311515168092,2.6379585501716365,0
16.71578819278488,3.9252121803523683,0.21728695655282856,4.777729587803946,3.1656289158802386,-11.493869915438152,1.2271148627012578,-4.332490839776635,-4.009257519158923,0.2574042462751369,0
-4.245754401553733,0.14733692024464806,-0.3032172287112324,0.7786723987203419,1.5174222702714528,-4.49113933706442,-4.158648456318298,4.45292333646456,8.600826692240222,-6.833315745882595,0
-6.701083907521135,11.418176883040086,1.3263781729835296,2.38126942404499,2.8818752912505397,-4.244479811261254,0.4604089695248261,5.0353754053043165,-2.8948871984259914,5.848132526147,0
